¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
˜(333.08, 7.23, 328.95) (329.28, 1.60, 297.58) (0.81, 2.16, 0.81) Human 15.8415
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918751
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031651
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150185
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274694
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405643
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543413
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688641
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841799
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00356
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174576
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850927
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59157
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41764
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27924
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93693
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5391
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75588
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890246
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033442
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186295
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349799
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522473
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705963
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890649
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001596
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117983
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240211
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368744
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503904
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646269
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796403
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95484
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12226
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46483
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408968
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065579
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61042
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49388
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15065
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76409
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781857
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91783
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062778
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217588
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383255
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557954
ƒ(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743993
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944098
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087521
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207608
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333757
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466471
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606187
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753379
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908668
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072697
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24613
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975736
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862778
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76203
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80805
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62857
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37201
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99749
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808322
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945974
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092757
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249586
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417472
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59426
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782909
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985951
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176703
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300689
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43102
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568168
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712616
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864934
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025759
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195694
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57689
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561806
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17618
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99588
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86996
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76781
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.568
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23962
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835305
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.974693
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123352
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282258
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452404
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631354
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822756
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02878
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251193
†(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397393
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532137
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67399
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823472
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981213
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14789
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324152
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102869
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154048
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2165
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23659
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90283
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91171
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73816
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58065
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862832
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003984
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.154574
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315609
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488108
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669305
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863478
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072611
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298517
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497966
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637323
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784155
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939014
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102508
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275362
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690078
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707112
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4931
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25707
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48435
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93693
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06044
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91419
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.890898
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.033836
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186464
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349643
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524558
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708105
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905107
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117476
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346979
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595681
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746844
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898935
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059448
‡(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229085
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408516
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230885
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371246
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47931
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23883
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8006
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97227
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13286
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36037
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919529
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064321
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218919
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384387
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561784
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747747
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947733
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163411
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396595
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649457
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860888
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018592
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18514
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361237
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803142
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853081
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553105
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46532
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21128
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95543
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02629
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21947
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86358
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948677
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095381
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.252103
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419842
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599603
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788264
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991315
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210385
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447395
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704527
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97974
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143355
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316296
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499336
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358342
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083355
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707089
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45113
ü(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18325
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16005
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16006
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70511
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4592
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978456
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12708
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.28597
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456065
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63822
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82969
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035908
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258475
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49941
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761009
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04599
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273582
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453353
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914583
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6461
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2697
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867217
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43674
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15473
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36874
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29736
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18117
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008758
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15939
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320477
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493031
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67766
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872067
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081498
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307689
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552688
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818852
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109033
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409553
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596587
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250273
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814859
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464324
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03374
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59101
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12577
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58149
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69786
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6233
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039661
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.192357
…(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355699
(331.86, 7.21, 327.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530761
