¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(334.62, 7.36, 348.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311971
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47039
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80015
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58719
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59385
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92623
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71383
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95476
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784523
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16489
ø(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586115
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055021
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580073
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16243
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79402
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45437
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70948
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97863
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2629
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55662
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95071
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7071
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77004
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06433
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86321
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20857
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767957
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146603
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565759
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032298
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55455
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13745
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76675
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47726
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73354
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0039
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28946
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59142
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06005
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82995
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94232
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20493
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98671
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08163
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751218
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128086
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545203
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009336
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528716
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11222
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73999
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48066
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75902
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03067
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31756
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62105
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.168
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95575
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05236
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34802
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94757
ù(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21979
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734264
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109335
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524399
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986107
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502624
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08424
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71283
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44949
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78593
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0589
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34731
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66302
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25872
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08462
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16469
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49376
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91206
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39452
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717096
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090362
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503375
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962616
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476246
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05443
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68532
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41801
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81433
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08871
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37863
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73865
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35118
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21664
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27922
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64208
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86431
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.57232
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699747
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071211
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48208
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938886
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449621
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02436
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65748
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38614
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84412
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12006
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41162
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81636
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44538
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34508
æ(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39612
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77136
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82585
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40872
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07727
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682215
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051844
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460621
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914944
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422735
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993949
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62932
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35387
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87544
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15298
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45413
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89627
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54139
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45468
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51533
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88477
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80212
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42211
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8429
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66452
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03233
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438929
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89075
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395624
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96335
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60085
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32127
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90828
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18748
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53049
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97837
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63924
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53621
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63697
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00015
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77546
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5378
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53491
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646615
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01259
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417061
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86637
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368285
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932456
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5721
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28835
ê(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94259
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22354
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6089
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06271
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73892
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61587
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74796
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11758
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81942
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62814
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23376
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628599
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992692
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395003
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841799
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340702
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901361
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54306
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2551
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97848
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26281
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6894
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14944
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84052
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69729
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83965
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23701
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91134
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52594
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.088
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610376
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972641
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372782
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817003
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312933
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870028
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51373
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22157
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01588
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33976
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77211
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23849
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94399
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78052
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93267
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35862
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00522
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.55805
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.03917
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592062
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952414
ò(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350341
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792047
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284967
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838481
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47855
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18771
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99508
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41875
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85702
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32997
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04942
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86557
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02707
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45398
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06542
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67138
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91065
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573555
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932006
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327771
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766909
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256824
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806744
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44302
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1536
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95571
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49977
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94414
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42395
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14083
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9525
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1166
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.47812
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12664
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76513
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.78388
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554946
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911466
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305033
(334.84, 7.32, 347.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741594
