¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(434.10, 14.27, 309.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.87033
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.647174
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29594
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00925
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83413
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80223
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91411
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24079
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8392
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75525
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07078
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13356
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728455
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943519
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175295
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427196
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701885
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004537
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336776
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701624
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102578
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.553296
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069593
Ÿ(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643957
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29287
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00594
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83148
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80122
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91291
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23935
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83686
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74738
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.05892
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10476
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727427
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941979
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173625
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425378
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6999
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002531
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334561
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699174
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099665
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550007
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066379
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640879
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29008
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00299
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82925
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80069
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91229
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2386
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83545
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74076
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04873
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.07799
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726442
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940506
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172028
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423641
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698004
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000611
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332451
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69684
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096895
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546865
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063235
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637936
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28758
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0004
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82742
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80065
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91223
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23853
Ÿ(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83496
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73536
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.04018
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.05324
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725501
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939106
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170509
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421987
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696197
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998783
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330451
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.694502
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.094276
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543876
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060223
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.635134
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28537
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99817
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82602
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80108
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91274
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23914
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83538
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7312
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03329
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.03051
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724277
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937775
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169065
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420416
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694482
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997043
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328561
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692275
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091805
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541036
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057337
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632468
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28345
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9963
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82503
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.802
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91383
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24045
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83672
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72827
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02807
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.00981
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72311
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936513
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167697
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418928
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692929
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995388
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326779
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690181
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089478
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538345
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05458
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629944
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28181
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99478
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82422
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80339
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91548
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24243
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83898
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72656
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02448
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99109
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722007
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935321
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166405
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417521
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691503
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993824
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325104
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688221
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087303
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535806
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05195
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627557
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28046
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99363
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82296
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80527
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9177
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2451
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84215
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72609
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02255
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97439
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720971
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934201
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16519
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416199
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690159
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99235
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323542
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686395
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085274
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533416
Ÿ(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049454
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.625309
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2794
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99284
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82204
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80764
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92049
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24845
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84625
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72684
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02227
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95968
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933151
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164052
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414961
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688896
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990964
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322088
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684702
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083397
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531178
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.047084
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623205
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27863
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99225
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82144
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81038
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92385
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25249
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85126
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72882
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02364
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.94696
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719093
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932171
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162989
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413803
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687713
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989668
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320743
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683145
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.081665
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529092
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044846
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621236
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27814
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99169
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82119
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81119
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92778
Í(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25722
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85719
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73204
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17044
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718254
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931262
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162003
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41273
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686614
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.988461
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319509
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68172
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080085
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527154
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.042736
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61941
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27794
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99146
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82126
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81234
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93229
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26262
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86405
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 19.12079
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.85947
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.83445
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.81778
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.80479
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.7955
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.7899
(434.33, 14.20, 308.24) (439.26, 8.15, 273.10) (0.81, 2.16, 0.81) Human 18.82902
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717479
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930425
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161096
(434.33, 14.20, 308.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411743
