¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(338.26, 7.42, 335.34) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 7.878199
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12626
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339651
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56977
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818848
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083404
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367291
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677645
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.016329
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346021
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699501
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094734
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521484
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.887273
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34474
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01625
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64228
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47629
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29144
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29755
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30446
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15626
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22791
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99634
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123407
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336579
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566457
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815258
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080464
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364097
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672964
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019685
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349671
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704129
ÿ(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096327
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531735
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89365
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3458
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00172
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63352
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50399
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31625
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28016
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24025
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10698
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14882
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98988
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120688
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333653
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5633
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811829
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077739
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361139
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669738
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023448
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353765
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70929
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098417
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542873
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905684
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34772
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97993
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63498
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52018
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34234
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28333
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1758
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06048
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0733
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11279
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118104
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330873
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560298
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808563
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075231
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358414
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66677
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027617
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358302
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714977
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101004
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546432
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91868
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3505
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95871
„(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64955
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51148
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36972
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33563
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11118
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0651
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00144
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23957
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115655
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328237
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557456
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805459
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07294
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355926
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.664058
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032193
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36328
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721199
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104086
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549832
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932648
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35414
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93806
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66517
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50352
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3984
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36866
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04637
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17154
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93311
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37032
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113341
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325748
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55477
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802519
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070864
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353671
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6616
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036242
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.368703
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727954
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107661
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553781
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947585
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35864
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91797
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68184
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49629
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4284
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40321
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98142
Œ(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28111
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86824
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50517
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111163
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323405
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552241
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799743
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069005
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351654
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659403
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.031558
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374571
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735243
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115504
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558277
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963505
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.364
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89844
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69958
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48981
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45971
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43929
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91638
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39393
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80518
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63412
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10912
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321207
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54987
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797129
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067111
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349871
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657459
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380883
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74307
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.124053
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563324
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980411
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38027
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87948
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68306
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48406
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4953
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96208
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85121
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48026
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76844
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48866
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107213
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319155
Š(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547657
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79468
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064451
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348321
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655771
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.02257
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387644
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751212
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133189
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568919
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.998307
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39968
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88475
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66179
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47904
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51868
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91629
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78599
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55345
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73457
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17284
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105443
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31725
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545603
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792457
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06197
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347008
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654341
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018266
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39485
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759083
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142912
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575067
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01721
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42017
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89353
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64116
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47476
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51365
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90076
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72068
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62988
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70418
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86876
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103866
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315492
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543705
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790403
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059665
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345931
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653167
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014091
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402505
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767443
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.153229
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581765
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03711
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44176
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90328
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62119
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47121
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50948
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88802
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6553
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69543
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67724
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57589
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93719
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103261
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313879
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541966
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788524
(337.75, 7.37, 335.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057539
