¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(404.31, 14.29, 245.83) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 10.38267
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540145
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765529
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006398
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264373
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480143
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616799
»(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758056
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869333
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985254
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106045
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231958
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363247
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50021
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643139
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792364
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948277
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11122
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33089
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74721
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36712
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98139
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437473
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664701
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874787
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099977
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335621
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547325
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773193
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014578
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273128
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473289
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609703
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752294
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881697
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997969
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119155
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245448
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377154
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514535
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657937
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807647
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964049
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12753
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35308
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7105
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10123
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60083
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437179
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660811
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870637
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095526
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337118
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555084
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781453
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023404
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282557
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467612
¼(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603817
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746212
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895161
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012182
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133762
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260495
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392666
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530542
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674451
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824699
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981676
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14574
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39292
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73112
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12342
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54781
(405.12, 14.30, 245.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0083
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56736
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840871
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139609
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467151
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827741
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226646
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670196
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166154
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688201
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21636
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80422
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46623
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83805
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06681
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.307
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55943
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82502
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10465
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39944
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77419
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21022
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67581
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17596
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13726
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.22432
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.22555
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23053
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568655
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842254
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141123
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468775
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829576
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228698
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672442
¾(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168701
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713108
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24406
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83666
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50763
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8675
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09625
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33773
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59148
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85849
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13969
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43612
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81516
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25807
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72686
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23062
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23554
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26815
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26939
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.27438
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57073
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569859
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843599
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142575
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470388
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831365
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230673
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674645
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171166
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729964
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27497
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87427
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55018
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9022
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12762
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37042
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62562
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89417
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17699
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4752
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85853
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30676
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7808
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28835
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33761
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31595
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3172
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32222
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.331
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571058
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844902
½(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143996
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471951
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833072
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232554
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676758
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173529
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724042
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30886
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91233
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59327
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93881
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1657
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40516
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66186
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93204
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21662
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5167
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90436
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35565
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83763
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34919
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44359
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36778
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36904
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.37407
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38289
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572185
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84614
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145343
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473427
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834726
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234394
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678295
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166959
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715899
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34318
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95092
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63694
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97735
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20584
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4457
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70027
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97217
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25861
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56068
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95271
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40725
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8954
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41321
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55358
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42368
½(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.42495
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43001
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43886
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573273
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847305
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146653
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474878
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836303
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234818
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671821
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159685
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707707
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36946
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98999
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68117
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01785
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24802
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48963
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74353
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01454
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30294
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60714
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00359
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46159
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95355
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4805
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6677
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48371
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.485
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.49008
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19848
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574333
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848445
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147897
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47625
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837804
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22893
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665277
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152338
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699427
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35604
(405.53, 14.34, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02952
