¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.797791
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.27748
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.082646
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.068273
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.054627
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.041694
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.029457
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.017905
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.007023
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.996803
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.987231
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.9783
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.065861
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.25228
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.463556
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58022
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38329
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32089
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35654
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80542
ñ(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66037
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04348
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55054
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.98636
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95085
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.92257
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.89901
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88015
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.86597
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.85645
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.930977
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.91727
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.904253
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.891915
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.880239
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.869215
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.858829
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.849072
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.839933
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.902289
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.068215
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.254937
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.466578
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5711
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37271
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30891
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33878
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78388
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54937
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98968
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80856
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.70671
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.03492
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.01995
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00967
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00408
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00317
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00695
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.794049
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.780945
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.768501
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.756702
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.745537
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.734993
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.725059
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.715725
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.755843
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.904457
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.070646
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.25768
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.469698
Ì(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56228
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36249
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2978
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32153
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76296
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4503
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83526
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07568
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.43804
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.669839
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.657286
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.645363
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.634058
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.623359
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.613254
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.603732
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.623995
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.75785
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.906694
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.073153
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.260512
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.472918
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55379
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35308
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2865
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30482
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74266
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4159
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68406
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0121
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.17987
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.556676
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.544627
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.533182
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.52233
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.512058
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.502355
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.504688
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.62586
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.759918
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.908999
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.075738
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.263429
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.476238
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5456
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3464
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27564
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28864
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72303
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38254
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53599
é(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80774
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.01338
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.453174
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.441588
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.430583
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.420146
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.410266
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.400933
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.506429
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.627781
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.762048
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.911372
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.0784
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.266435
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.479657
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53811
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33881
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26521
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27291
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6986
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35991
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39108
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60924
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.95042
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.381417
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.368312
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.355808
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.343889
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.332543
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.397866
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.508219
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.629756
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.764237
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.913813
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.081138
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.269526
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.483175
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.727475
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33028
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25522
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25777
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67797
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35237
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24915
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41641
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.8895
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.393814
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.380634
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.368058
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.356071
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.34466
í(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.399541
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.510058
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.631786
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.766488
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.916322
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.083951
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.272705
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.486793
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.731628
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32211
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24565
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24412
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67253
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34567
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12545
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22912
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.8306
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406819
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.39356
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.380909
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.36885
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.35737
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.401261
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.511948
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.633871
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.7688
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.9189
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.086843
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.27597
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.490509
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.735896
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31432
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23713
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24694
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66774
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33979
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08906
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36653
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.77368
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.420447
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.407106
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.394375
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.382241
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.370688
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.403025
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.513886
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.636009
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.771172
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.921544
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.08981
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.279321
×(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.494323
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.740277
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30689
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23097
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34526
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66364
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33364
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06164
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75767
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.71874
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.434712
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.421285
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.408472
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.396258
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.38463
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.404833
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.515873
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.638201
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.773603
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.924256
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.092853
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.282758
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.498237
(422.75, 14.76, 249.52) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.744773
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29984
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22905
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3433
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66022
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30618
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13287
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.6654
(422.75, 14.76, 249.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.66576
(422.75, 14.76, 249.52) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 22.661
