¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ (430.82, 11.49, 344.99) (426.17, 13.57, 302.58) (8.74, 12.19, 17.94) Truck 20.0076
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57863
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46896
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60712
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26377
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13704
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92607
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83747
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73618
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68588
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79478
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35293
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24796
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05941
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97872
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89664
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90751
¸(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44172
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35999
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19405
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12157
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05996
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13392
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53008
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47097
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33009
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26601
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2497
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36526
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61792
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58384
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46742
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41199
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45562
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56877
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70522
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69635
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60606
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55954
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66556
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75329
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79653
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80843
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74367
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71272
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8797
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94131
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8918
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91994
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87559
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8755
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09797
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13288
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98639
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03087
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00864
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04004
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32054
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38301
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08027
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14106
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14961
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23184
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51727
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6564
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17336
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25048
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29577
¹(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42751
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73013
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40098
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26554
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35892
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44317
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62533
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98085
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37426
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35673
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46639
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59189
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82538
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23746
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45354
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44686
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57273
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74178
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01927
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50006
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56327
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53589
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67782
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8929
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20603
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76888
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67453
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62363
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78158
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0451
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39416
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37292
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7873
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71006
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8839
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21201
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60463
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61786
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90166
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79507
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98466
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37481
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82935
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86355
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01755
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87858
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08372
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53677
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05558
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10966
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30454
Ï(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9605
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18104
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68827
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27525
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32565
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68146
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04076
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27643
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81964
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46078
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43548
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13283
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.45622
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.4571
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.46276
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11921
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36982
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94879
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64617
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74846
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5993
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.89152
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.89407
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.90149
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1958
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47078
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07555
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83127
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09567
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99367
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27043
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57214
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19975
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01596
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45209
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.60955
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.59102
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.343
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67115
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32118
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20717
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81792
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.80223
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.74123
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.68515
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 23.63393
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41347
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76762
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43968
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40451
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18019
Ã(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.28159
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.22001
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.16344
(430.98, 11.74, 343.58) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 24.11183
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48167
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86146
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55507
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60054
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4593
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54759
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95248
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66714
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7951
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71378
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61111
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03624
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77577
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98789
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96357
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67216
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11171
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88078
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15977
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20811
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73061
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18355
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98194
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31059
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4278
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78649
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25167
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07913
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45633
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62274
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83959
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3183
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17215
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59665
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81092
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8899
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39009
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26086
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73132
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99182
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9374
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45745
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34507
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85996
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16507
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.87851
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.91775
ô(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.96199
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98194
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52031
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42464
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98235
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33018
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.3149
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.25476
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.40426
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.97655
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.01031
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.04886
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.09225
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.1405
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 24.19368
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02351
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57853
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49943
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0982
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48678
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.4716
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.41755
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.11734
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.14174
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.17071
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.20428
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.24248
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.28536
(430.98, 11.74, 343.58) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.33295
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06197
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63201
(430.98, 11.74, 343.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56935
