¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(418.95, 14.19, 318.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53965
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592819
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818549
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076935
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362856
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650526
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958445
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360664
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782995
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304608
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943288
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37565
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23646
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22093
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34371
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69679
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39848
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60338
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97547
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535553
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680351
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.835671
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.003844
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186224
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383492
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594037
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819872
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076468
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362343
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660313
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961673
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364287
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797997
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314019
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94991
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3757
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23655
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21543
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33713
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68883
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38107
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53982
Ï(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78983
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535882
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680701
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836046
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00389
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186274
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383546
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595507
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821469
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076252
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362103
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670599
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965201
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368245
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813627
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323807
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.956994
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37638
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23591
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2109
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33171
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68223
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36532
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47886
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61074
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.536361
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.681214
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836597
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004115
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186517
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38381
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597229
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823339
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076283
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36214
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677585
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969026
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37254
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82727
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33397
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964233
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37764
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22942
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20734
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32743
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67706
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3512
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42047
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43709
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.536992
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.681892
Ö(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837324
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004521
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186956
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384283
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.598353
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825482
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076566
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362451
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677928
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980363
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377166
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8325
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344512
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658681
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37954
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22371
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20473
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32434
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67328
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33877
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36466
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32491
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.537768
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.682734
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.838227
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005411
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.187588
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384967
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599096
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827899
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077097
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363035
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678575
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993238
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382132
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838111
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355432
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654974
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37728
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21871
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20309
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32239
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67094
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32799
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32953
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24582
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.5387
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.683739
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839305
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006571
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188416
Ø(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385863
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600068
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83059
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07788
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363895
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679525
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006668
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387434
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844102
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36673
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651896
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37366
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2145
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20243
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32162
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66997
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32558
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30162
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17051
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.539782
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684908
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.840559
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007919
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189436
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386967
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601267
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833555
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080859
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365031
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680779
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02066
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393072
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850477
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023417
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649327
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37071
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21103
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20214
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.322
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67043
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32609
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27615
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09923
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36699
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541018
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.686233
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.84199
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009457
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190651
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388282
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602695
Û(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836061
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08439
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36644
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682338
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032663
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399048
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85723
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021679
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.647305
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36839
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20833
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19891
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3235
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67227
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3284
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25314
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03201
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15234
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542408
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.68772
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843596
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.011185
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192062
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.389808
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604351
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837865
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088222
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368125
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6842
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034734
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405361
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.864368
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020419
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645893
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3667
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20634
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19659
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32617
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6755
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33241
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23256
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9687
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00977
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.543949
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689371
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.845378
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013099
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.193899
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391545
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606235
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839918
ã(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092352
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370085
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686365
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037138
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412013
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871889
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019633
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644986
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36569
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20516
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19517
(418.98, 14.06, 319.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33002
