¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (403.29, 14.86, 310.87) (383.20, 8.50, 303.34) (0.81, 2.16, 0.81) Human 5.352622
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360323
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262846
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696798
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186705
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754486
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39924
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11288
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91576
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87871
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04649
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05933
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9691
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00985
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307959
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498997
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705453
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929218
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169261
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42764
÷(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710283
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020353
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361976
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264733
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699529
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194058
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762784
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40869
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11726
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92085
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88933
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05206
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07369
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8991
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85225
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307692
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498708
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705142
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92888
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170716
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429046
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71182
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022044
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363839
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266846
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702554
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2017
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771422
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41857
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12227
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92656
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89462
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05837
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0896
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.832
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69967
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307513
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498516
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704933
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928654
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171888
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430609
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71353
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023925
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865266
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269217
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705922
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20966
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780438
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42624
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12775
€(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93294
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90057
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06544
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10694
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76786
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55189
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307423
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498418
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704828
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92854
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171765
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432333
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715417
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025996
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867624
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271846
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710804
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217938
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789823
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43158
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13379
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93989
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9071
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07328
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12581
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70654
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40881
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307422
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498417
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704827
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928537
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171764
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434237
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717476
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028258
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870224
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274756
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718465
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226563
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793159
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43734
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14038
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94746
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9143
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08181
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08149
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64804
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27029
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30751
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498513
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704929
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92865
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171884
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436475
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719709
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507363
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873055
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277833
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7264
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229818
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792048
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44359
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14753
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95569
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92214
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09113
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02979
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59231
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20186
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307686
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498703
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705136
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928873
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172128
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437506
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722117
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510109
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876091
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281222
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729684
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229152
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791275
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4503
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15519
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96454
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93059
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10118
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98058
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53928
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14456
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30795
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498988
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705444
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929208
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172492
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437904
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724699
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513103
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879375
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282755
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72936
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228808
Œ(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790877
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45611
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16342
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97401
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93967
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11199
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93382
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49961
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1537
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308305
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499369
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705856
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929655
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172979
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438436
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727451
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516274
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881052
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282733
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729332
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228778
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790838
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46081
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17218
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98414
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94936
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12358
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91064
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51197
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.309649
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499846
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706372
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930214
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173587
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4391
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186649
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518112
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881287
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28296
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729606
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229082
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791189
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46583
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18148
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99486
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95971
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13883
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92414
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52663
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.311248
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500419
‡(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706991
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930885
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174319
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439898
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188665
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518517
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88172
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283465
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73018
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229709
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794891
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47119
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19136
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00625
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97072
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16397
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93984
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54362
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312957
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501086
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707713
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931669
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175172
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44083
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189217
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519134
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882409
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284213
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730999
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230669
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79987
(402.50, 14.90, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47687
