¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(328.21, 7.29, 380.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478386
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.035511
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.022622
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.011376
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.001532
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.167324
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.850698
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.850882
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.86934
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.952963
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.946241
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.940884
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.936885
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.934244
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.932954
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.933019
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.934433
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.9372
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.941324
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.946807
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.953657
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479847
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703012
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963538
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.231767
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.189481
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.152443
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.117263
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.097044
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.078976
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.064686
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.053938
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.044594
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.881077
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.90245
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.899025
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.910964
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.997294
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.99056
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.985199
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.981207
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.978578
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.977313
Ş(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.977407
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.978861
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.981624
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.985695
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.991135
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.997949
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454104
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684166
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967093
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276536
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.242933
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.205185
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.173051
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.148594
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.128717
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.115302
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.104556
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.095223
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.935969
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.95645
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.948036
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.954354
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.244949
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.03682
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.031457
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.027471
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.024803
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.023451
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.023466
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.024852
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.027608
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.031739
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.037248
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.044137
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428722
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687399
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970627
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280089
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.302683
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.264697
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.231906
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.205179
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.186281
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.170127
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.157278
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.147959
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.541115
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.299847
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.997837
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.999722
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.136836
Ú(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.118999
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.102633
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.08772
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.407155
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.394539
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.383403
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.373736
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.365527
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.358771
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.353459
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430439
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690603
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974173
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282308
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.369204
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.330798
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.29791
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.271078
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.248782
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.232551
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.2178
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.477026
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.283207
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.132703
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.149507
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.183674
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.170021
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.157813
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.147036
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.137682
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.411175
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.40438
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.399039
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.395146
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.319714
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.318717
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.319149
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433414
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693857
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977696
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284577
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.438447
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.399602
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.367629
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.34054
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.315072
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.297486
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.417935
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.225134
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.177763
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.182388
Æ(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.113525
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.23809
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.224331
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.212028
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.201168
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.191741
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.37514
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.374135
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436353
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697059
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981182
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286879
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612933
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152453
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997361
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.495893
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.410223
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.327901
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.242127
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.236461
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.232177
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.196372
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.17709
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.294769
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.2809
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.268499
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.257553
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.248049
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439281
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70025
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984674
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289237
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615494
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110991
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946147
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.362241
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.335835
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.311054
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.966395
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.257113
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.228765
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.202207
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.243278
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.353787
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.339805
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.3273
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.316262
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.306679
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442214
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703457
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988148
±(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291602
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618125
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068724
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893708
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969691
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4159
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.124202
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.006184
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.063779
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.036242
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.010449
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.312182
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.653995
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.278186
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.054118
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445114
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706605
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991643
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294026
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620751
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025711
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840152
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902174
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3589
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.939588
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.90932
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.880813
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.854035
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.82896
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.501736
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.622775
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.349594
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.032893
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.83308
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448034
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70976
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995058
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296473
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623475
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982754
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785504
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.52417
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.492446
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.462438
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.434113
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.407438
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.382389
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.358938
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.450727
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 7.608319
¶(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.349385
(328.55, 7.27, 379.55) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.011987
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.87608
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450948
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712896
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998512
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298995
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626183
(328.55, 7.27, 379.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985759
