¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3854
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16767
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14849
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13193
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11797
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10658
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09777
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09152
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08783
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08669
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355159
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829209
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000758
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183944
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379905
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59006
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87825
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393152
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952777
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38285
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868858
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246506
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699636
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30229
Ë(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88643
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34118
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14645
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11954
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0953
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07368
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05468
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03828
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02445
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01318
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00447
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9983
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99466
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99357
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45668
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865676
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039551
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225331
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424209
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637529
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946961
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472901
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983614
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415447
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983377
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.374913
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888073
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44208
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04297
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46551
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05571
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02903
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00498
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.98355
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96472
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94846
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.93476
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9236
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91498
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90889
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90531
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.90426
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668937
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902874
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07923
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267673
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469474
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68607
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016587
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55387
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014994
È(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448243
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020898
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507643
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03444
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58637
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24901
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52244
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.96874
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.94227
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.91842
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.89716
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.87848
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.86236
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.84878
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83774
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8292
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.82318
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81966
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.81865
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773261
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940861
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119701
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310903
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51574
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735716
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087153
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635984
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046922
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481293
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058684
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644848
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16791
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73544
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28835
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55397
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.88542
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.85915
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.83548
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.8144
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.79587
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77988
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.76642
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75548
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.74703
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.74108
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73761
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73663
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47678
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693799
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161001
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355046
¾(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56302
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786455
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158566
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71929
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079376
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514536
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096717
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766407
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30557
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88937
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32856
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58499
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.80566
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.77958
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.75609
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.73516
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.71678
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70092
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68757
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.67672
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.66835
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.66247
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65905
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65811
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.474134
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660769
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848093
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049458
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330337
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838354
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230932
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749866
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112388
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547921
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134961
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794688
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44763
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04852
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36959
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61554
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.72935
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.70345
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.68013
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65936
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.64111
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.62537
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.61213
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60137
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.59308
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.58726
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.58389
Œ(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.58298
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47163
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659418
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846642
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.047899
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26477
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499085
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752981
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308863
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145988
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58156
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173516
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817397
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59423
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21301
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41145
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64556
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.65641
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.63068
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.60752
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.58689
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56878
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.55316
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.54002
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.52935
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.52113
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51537
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51205
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51117
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469265
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658266
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845408
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046572
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263339
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497541
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751305
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086366
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534225
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615368
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212284
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840596
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68167
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38311
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45418
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67509
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.58674
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.56119
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.53818
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.51769
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.4997
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.48419
…(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47115
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.46056
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.45241
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44671
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44343
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.44258
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467039
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657315
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844389
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045476
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262159
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496264
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749921
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095015
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544039
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055411
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251259
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864212
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68984
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68499
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49772
(341.28, 7.31, 379.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70099
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.52028
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.49488
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.47202
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.45166
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.43379
(341.28, 7.31, 379.63) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.41838
