¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(335.81, 7.28, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.360001
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619243
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941348
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299857
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705294
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16017
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670381
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265093
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01048
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70991
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28124
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91074
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99039
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64154
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95781
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04025
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12701
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2182
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31389
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41417
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51921
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62911
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70219
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65089
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81279
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98152
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808177
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056481
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328251
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626883
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946554
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305692
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71184
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167489
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673636
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268615
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01462
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65776
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22541
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84838
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02774
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63675
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6319
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79833
„(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88241
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97084
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06367
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16101
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26301
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36978
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48137
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59801
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71982
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06557
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813922
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062724
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335099
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633441
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951684
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311368
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718222
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174673
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676852
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271815
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01835
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60663
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1708
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78745
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0644
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63171
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25425
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56601
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6476
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73338
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82354
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91808
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01721
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12095
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2295
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34295
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46146
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58512
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.819607
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068955
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341931
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638068
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9568
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316982
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724499
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181752
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679941
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274606
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02166
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55651
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11739
…(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72783
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10044
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62651
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89312
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34287
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42206
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50538
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59296
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6849
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78129
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88222
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98784
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09829
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21364
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33406
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8252
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075088
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34866
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642644
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961843
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322532
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730678
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188732
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683021
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277102
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0011
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50745
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06516
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66957
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13577
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62109
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55961
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12846
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20537
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28638
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37155
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46096
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55478
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65303
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75588
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86344
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97588
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09321
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830764
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081182
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355342
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647208
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966842
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327935
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736755
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191973
ÿ(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68597
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279155
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957637
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45933
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01406
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64334
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1704
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6155
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24689
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9224
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99717
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07594
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15881
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24591
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33727
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43333
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53394
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63912
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74908
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86392
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836273
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087182
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360887
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651692
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971801
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333274
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742704
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19454
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688911
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280881
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915071
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41222
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9641
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67068
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20433
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60966
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89957
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70987
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79873
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87659
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95766
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04284
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1322
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2259
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32405
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4267
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53404
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6462
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841692
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093115
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36493
†(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656135
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976724
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338457
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748525
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197062
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691726
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282248
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873341
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36612
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91287
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69724
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20061
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58554
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30083
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22849
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56739
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65765
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75219
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84795
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93515
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02661
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12241
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22266
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32752
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43707
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847091
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098983
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368958
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66059
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981602
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343585
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754246
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199507
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69446
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283252
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83249
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32096
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86271
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72296
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18074
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52445
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85789
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60569
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34533
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43289
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52468
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6207
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72113
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82611
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92866
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02663
†(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12914
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23623
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852399
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104791
(335.88, 7.29, 311.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372943
