¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
!(380.58, 10.10, 321.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.078132
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.782712
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.027044
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29422
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027997
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377841
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768875
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219468
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729712
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315573
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971121
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81559
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67762
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55069
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24478
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.009993
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.176837
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.358667
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.565734
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.790623
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.035676
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.30367
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040906
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392127
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781813
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235818
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753633
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341391
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992483
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83213
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69394
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53009
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30524
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.018095
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.185531
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.36561
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.573148
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.798684
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.04447
— (380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.313301
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054051
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406665
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797966
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257228
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777899
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364653
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01404
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84655
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71076
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51492
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38253
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.026363
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.194406
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.375156
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.580702
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.806897
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05343
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.323115
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067374
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421385
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819916
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278872
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802444
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388313
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03577
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86134
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72804
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58416
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46187
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.034798
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.203458
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.384897
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.588392
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.815258
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.062557
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.333111
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08091
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437603
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841481
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300799
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82731
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412413
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0577
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87655
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74583
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6552
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.043396
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.212689
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.394832
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.596217
˜ (380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823768
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.071845
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.343288
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094693
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459874
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863432
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322999
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852509
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436897
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08469
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89219
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78814
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72804
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.052162
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.2221
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.40496
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.604178
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.832429
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.081298
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.353646
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111392
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482435
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885676
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345455
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877976
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461754
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11316
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90825
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83424
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80268
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81021
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.061091
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.231688
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.415282
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.613361
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.841237
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.090913
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364183
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13195
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505284
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908264
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368155
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903752
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487064
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14213
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92817
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88097
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87922
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93302
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.070186
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.241456
ˆ (380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.425796
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.624712
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.850191
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.10069
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814025
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152681
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52838
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931221
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391121
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929814
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512789
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1716
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96818
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93505
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95767
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65371
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34445
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.079445
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.251402
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436505
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.636275
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.859295
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.110631
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833021
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173712
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551738
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954483
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414371
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956211
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538912
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20154
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0087
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99143
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03808
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62198
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47369
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.088869
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261526
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447408
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.648047
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868544
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.120734
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852216
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194964
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575356
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978125
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437844
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982093
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56544
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23745
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04974
 (380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04844
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12049
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65494
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69167
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00421
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.098458
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271827
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.458505
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.660031
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.878198
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.130997
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871611
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216424
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597303
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002054
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461582
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005757
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592382
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28216
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0913
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10604
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25998
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64873
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98388
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4533
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.108211
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.282307
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.469794
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.672226
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.891409
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.141421
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891202
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238124
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619129
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026377
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485577
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029812
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619735
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32563
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1334
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16423
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25738
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64256
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96842
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87088
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99242
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.118127
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.292966
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.481278
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.684632
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.904853
ø(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.152006
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911008
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260048
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641273
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051018
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509814
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054214
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655745
(380.35, 10.13, 321.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36654
