¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(342.35, 7.25, 369.95) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64215
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113031
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399189
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710138
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059791
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449646
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877905
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.360147
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902793
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544708
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30281
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20094
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19537
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50297
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10174
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.40535
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.36911
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.33602
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.30605
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.27917
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.25536
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.23458
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.21682
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.20207
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1903
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.18151
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.39032
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603427
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834744
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090585
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374489
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6824
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029058
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414753
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838739
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315741
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852291
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485777
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23251
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11595
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08426
ş(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36857
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9359
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.26516
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.22937
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.1967
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.16713
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.14062
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.11714
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09667
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.07919
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06469
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.05314
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.04455
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37306
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584685
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814281
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068291
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349968
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654909
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998566
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380207
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799965
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27183
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802386
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427496
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16308
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03213
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97495
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23664
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7735
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.13044
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.09509
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.06283
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.03363
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.00746
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.9843
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.96413
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.94692
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93266
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.92133
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.91292
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355922
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566082
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793978
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046154
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325628
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627665
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968321
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346005
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761586
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228414
ş(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753077
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369869
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0945
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94946
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86757
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10716
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61446
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 15.001
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.96606
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.93419
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.90535
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.87952
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.85666
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.83677
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.81981
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.80578
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.79465
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78642
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338911
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54761
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773839
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024177
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301472
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600672
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938326
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312155
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723602
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185492
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704361
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312894
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02678
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86795
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87002
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98009
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45862
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.87665
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.84211
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.81061
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.78211
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.7566
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.73403
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.71441
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.6977
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.68388
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.67295
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.66489
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322028
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529258
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753867
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002361
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277503
õ(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573934
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908584
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278653
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686016
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143064
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.65624
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25657
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.959924
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78758
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77425
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85542
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30602
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09965
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.72306
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.69191
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.66374
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.63853
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.61625
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.59688
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.58039
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.56679
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55604
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.54814
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305274
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511052
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734062
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98071
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253723
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547447
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879096
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245504
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648827
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10113
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608707
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.2009
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893913
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70834
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67874
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73304
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15657
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91302
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.60874
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.57793
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.55007
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.52515
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.50314
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.48401
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46775
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.45434
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44377
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.43603
Ø(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28865
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492998
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714425
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959225
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230134
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521216
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849864
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212705
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612038
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059691
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561766
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145879
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828753
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63023
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58375
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61298
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01017
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73062
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.49901
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.46852
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.44096
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.41632
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39456
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.37567
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.35962
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3464
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33599
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.3284
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272161
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475095
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694961
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937909
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20674
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495244
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820892
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180259
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575647
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018743
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515412
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091512
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764437
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55324
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49028
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49515
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8668
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55236
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.39371
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.36353
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.33626
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.31188
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.29037
Ø(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.2717
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.25585
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.24281
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.23256
(342.34, 7.25, 370.00) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.22511
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255805
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457345
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675669
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916763
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183539
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469529
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79218
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148168
(342.34, 7.25, 370.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539658
