¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ (431.50, 13.22, 339.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11523
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009978
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600136
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27481
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06772
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00745
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12375
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52529
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28972
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52031
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40483
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265841
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625666
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034188
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491094
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001764
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.590776
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26438
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05479
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99072
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10487
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50241
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2629
›(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48625
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35753
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94731
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2592
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618315
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.026536
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482582
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.993033
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.580857
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25327
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04108
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97306
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08467
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47791
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2338
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44958
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.30685
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.8832
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252289
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610666
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018498
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.4737
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983793
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570381
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2415
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0266
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95446
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06316
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45181
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20247
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41032
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25285
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.81546
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245109
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602719
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010078
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.464447
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974048
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559361
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22907
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01136
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93494
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04036
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42412
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16892
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36853
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19558
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74416
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237666
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594483
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00128
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454833
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963805
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547802
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21599
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99537
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91451
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01628
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39486
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1332
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32425
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13513
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66937
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229963
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58596
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992107
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444859
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.953067
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535707
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20225
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97864
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89319
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99095
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36407
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09534
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27752
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07154
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59118
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221999
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577148
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982565
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434527
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.941839
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523085
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18789
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96118
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87099
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96439
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33178
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05538
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2284
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.00492
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50966
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213785
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568169
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972658
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423849
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930133
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509942
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1729
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.943
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84793
©(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93661
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29801
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01336
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.17693
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9353
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42491
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205317
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558958
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96239
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.412822
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917944
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496284
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15729
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92411
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82401
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90765
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2628
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96932
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12315
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8628
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196601
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549429
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951767
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401131
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905287
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482118
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14106
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90452
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79926
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87751
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22617
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92331
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06714
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24674
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187643
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.539585
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940794
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388828
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892165
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467456
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12424
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88424
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77369
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84622
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.18815
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87538
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31387
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17263
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178444
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529429
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929474
ä(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37614
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.878592
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452297
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10682
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86329
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74732
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81382
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18078
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01071
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25554
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06537
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169007
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518965
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917816
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363074
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864565
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436422
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08883
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84168
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72017
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70944
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1249
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95856
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18885
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94662
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159339
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508201
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905824
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349632
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850095
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.419962
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07026
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56618
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49948
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66269
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06783
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90471
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11972
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82571
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149441
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.497139
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893502
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335825
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835191
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403008
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74461
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54245
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47093
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61494
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00961
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83694
š(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04848
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71491
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139318
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485785
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880855
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321663
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428455
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03343
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72359
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5181
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4424
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56626
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95027
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75444
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96605
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61868
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128973
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474297
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867892
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879232
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411865
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01456
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70195
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49306
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41307
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51666
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8899
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67038
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8693
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51994
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118412
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620027
(431.72, 13.70, 338.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391747
