¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35814
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.222911
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.12275
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.026548
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.934124
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.845319
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.759975
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.677948
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21814
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405544
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60906
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82968
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058084
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322279
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.611918
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930785
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279143
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187188
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640804
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144605
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.975582
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.948562
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.230419
Â(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.250468
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.096078
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.206383
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.489563
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.476068
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.464261
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.29916
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.197198
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.099269
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.005195
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.914807
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.827946
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.744464
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225273
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410446
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614364
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835435
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065086
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329937
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.620328
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940059
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797178
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202914
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654023
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15945
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.048356
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.021023
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.314487
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.34813
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.169677
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.321262
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.30645
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.293303
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.281808
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.378563
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.274706
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.174965
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.079157
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.987108
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.898655
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.813646
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232564
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415448
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619775
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84131
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075195
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337729
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628884
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949496
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804453
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210946
Ê(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667504
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174623
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746747
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.096427
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.191473
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.13965
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.167547
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.193162
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.170137
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.148828
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.12921
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.461246
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.355396
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.253752
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.156122
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.062328
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.972203
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.885591
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240016
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420549
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625295
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8473
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087314
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345655
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63759
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959102
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811953
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219281
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681318
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19011
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764298
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.174887
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.492991
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.464466
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.297667
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.272554
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.2492
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.227578
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.207664
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.547336
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.439395
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.335748
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.236204
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.014984
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.013891
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.960402
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.246483
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425749
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630923
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853408
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095438
Ù(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353714
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646441
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451426
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819623
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231957
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695411
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205974
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782253
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.256528
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.587706
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.558805
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.380654
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.35517
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.331466
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.309517
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.289292
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.636983
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.526839
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.421091
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.859917
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.857348
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.856313
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.856812
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250791
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43285
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.636658
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859634
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102217
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361905
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65544
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458601
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827587
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245386
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709851
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222167
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800588
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.341475
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.686254
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.656962
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.467005
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.441137
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.417064
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.394769
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.374221
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.730332
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.719243
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.713744
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.709754
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.70727
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.706289
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.70681
¿(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.255189
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44137
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642498
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865974
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109123
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370227
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664587
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465971
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8357
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258987
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724526
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238727
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819316
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.429869
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.419422
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.759094
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.55686
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.530592
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.506138
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.483474
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.462584
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.582774
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.575922
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.570555
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.566672
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.564266
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.563333
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.563877
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259679
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.450066
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648446
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872433
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116159
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38219
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673876
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473538
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845253
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272797
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739566
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255604
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838444
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.521858
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.494168
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.804718
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.65037
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.623683
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.598829
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.575788
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.454111
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.445945
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.439244
Ã(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.434006
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.43022
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.427886
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.427002
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.427565
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264259
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455228
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654497
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879004
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123319
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39012
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14479
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48131
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857837
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286851
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754857
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272834
(398.74, 14.71, 310.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857955
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.617589
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.589494
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.650553
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.658437
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.752218
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.119362
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.41775
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.323367
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.315373
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.308819
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.303699
(398.74, 14.71, 310.08) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.300009
