¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(332.67, 7.11, 323.57) (321.09, 1.16, 305.58) (0.81, 2.16, 0.81) Human 8.429951
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31177
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3995
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35177
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35947
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48936
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77131
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7826
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.639235
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813718
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002822
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20843
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432788
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675222
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916508
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135219
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3545
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59137
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847977
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126772
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381864
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603707
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84087
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294998
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807482
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774668
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04633
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17979
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94138
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36891
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50668
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48864
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5226
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72646
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95048
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98642
…(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.642443
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817174
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.006572
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212549
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43728
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683424
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927497
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142057
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361858
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599309
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856549
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136148
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412441
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636207
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910088
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373299
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895939
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857751
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13436
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2134
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88244
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36982
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55434
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63079
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72733
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97323
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13715
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1988
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.645688
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820683
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010371
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216707
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441818
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688407
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938649
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149303
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369673
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60775
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865705
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146039
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444099
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669919
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981711
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453746
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98698
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941017
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22259
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24684
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82503
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37304
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55806
ƒ(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69154
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88586
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23018
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33162
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4202
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648981
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824268
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014284
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220932
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.44644
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693457
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950085
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156997
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377973
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616694
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87538
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156594
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463303
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704857
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055221
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536393
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080626
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02608
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31095
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28007
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76914
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37862
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56444
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74444
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91003
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31129
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44403
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52496
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.645591
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823606
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.016901
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225196
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451123
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698614
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959562
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16514
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38671
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62615
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88562
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167709
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475444
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741046
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130678
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621394
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177035
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11297
†(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39942
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31314
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71474
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35032
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57353
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80085
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95573
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34319
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41525
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51684
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.639419
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816936
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.009599
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219396
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448629
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700071
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967509
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173706
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39594
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636116
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896421
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179443
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488199
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778501
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208151
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708695
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276261
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20174
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48791
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34598
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71939
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30064
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58528
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86085
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.013
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37937
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39114
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48985
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633258
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.810282
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00238
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211507
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440015
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690625
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962022
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177788
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401632
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643585
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905979
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191432
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501642
…(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834376
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287686
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798504
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378354
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29246
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57643
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37865
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.728
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25326
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59973
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92449
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07433
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39774
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37778
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46776
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.627192
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803704
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995216
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203715
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431457
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681193
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952623
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18098
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405066
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647306
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910032
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195833
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507804
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875212
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346194
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878958
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483519
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3851
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65481
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41109
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73818
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20819
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61688
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99177
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13971
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41912
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40119
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45052
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.621132
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.797167
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988107
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.195986
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42301
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671923
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943478
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184614
ƒ(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408957
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651534
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914588
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20079
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513241
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888959
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374527
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911084
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523088
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47314
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73197
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46942
(332.47, 7.29, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74994
