¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä (336.52, 7.34, 311.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.771545
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96188
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98319
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4454
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57053
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70146
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83846
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98161
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13108
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28708
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44982
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61952
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79628
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190627
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461934
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769527
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105883
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46908
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873058
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324941
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878519
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516625
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25574
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96973
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53367
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16124
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.603
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45784
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4553
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79164
ˆ(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7589
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14057
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26189
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38896
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52193
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6609
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80607
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95763
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11574
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28091
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45344
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191265
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462604
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770241
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103555
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466518
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870159
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321696
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874135
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511578
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24986
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90218
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45877
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07777
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35764
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36798
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95149
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09687
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73721
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42396
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97169
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09571
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22551
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36126
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50308
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65114
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80565
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96678
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13478
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191809
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463203
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770764
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101069
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463751
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867106
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318262
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869396
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506117
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24346
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83597
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38547
†(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99614
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12022
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0729
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85719
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93228
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01153
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1333
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20527
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86245
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94355
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07568
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21376
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35795
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50845
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66541
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82906
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192258
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463674
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770903
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098457
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460868
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863894
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314638
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864266
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500236
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23661
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77106
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31557
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92155
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0981
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73507
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62772
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70045
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77728
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85824
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94351
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13673
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32553
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34125
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01848
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07646
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22312
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37616
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53574
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192582
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46407
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768455
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095775
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457834
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860519
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310851
‚(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8588
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493901
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22521
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.716
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25563
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85492
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.112
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41086
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40724
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47774
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55224
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63091
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71367
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80073
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89217
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98806
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31861
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59448
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51255
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0985
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25422
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192866
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464304
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765867
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092897
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454679
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856981
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308333
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852963
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487165
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17511
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66297
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19692
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78966
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12496
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10142
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19531
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26369
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33606
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41243
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49289
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57757
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6665
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75984
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85764
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96006
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06723
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53251
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90705
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192992
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464497
‚(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763167
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090257
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453187
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856936
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306516
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846748
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480053
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1259
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61094
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13947
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.745
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13696
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81712
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99155
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05797
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12825
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20249
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28075
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36316
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44975
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54064
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63595
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73578
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84027
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94945
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06355
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19302
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465249
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762345
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090316
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453266
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857037
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302847
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840214
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472466
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07766
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56003
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08316
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7531
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14801
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54342
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6863
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86014
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92848
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0007
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07689
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1571
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24149
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33007
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42301
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52038
‚(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62228
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72886
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84024
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194988
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46628
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762267
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09027
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453188
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856915
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299117
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833284
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464514
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0303
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51013
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02806
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7602
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15805
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2798
(336.89, 7.22, 310.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36581
