¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(429.27, 14.85, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.937
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223612
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46802
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73382
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023825
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338803
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664658
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991289
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348676
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741303
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174594
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65502
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2372
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83874
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52012
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47141
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41545
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40565
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46775
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74241
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65617
(429.42, 14.84, 251.42) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 23.2548
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784265
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984099
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204531
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447358
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711299
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999223
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314444
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627886
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951177
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304752
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693035
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121282
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595831
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1522
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72623
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36151
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31478
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2628
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25968
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24071
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42142
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52227
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768562
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967181
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18571
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426934
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689091
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974935
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287847
¸(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591796
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911837
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261731
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645731
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069067
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537937
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06206
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61682
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23856
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12938
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11465
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11816
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06607
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11467
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23425
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753016
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9505
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167127
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406756
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667153
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951026
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260313
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556409
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873287
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219563
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599435
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017994
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481316
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985036
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51036
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11912
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95006
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97083
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.959
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90967
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82121
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04266
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737739
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934048
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14875
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386856
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645504
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927402
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223391
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517196
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835486
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178227
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554082
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967958
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425879
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914442
»(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40676
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00303
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77655
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64574
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79713
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75819
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32074
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.528
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722642
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917875
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130604
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367193
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624134
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904083
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187183
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474587
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798464
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137761
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509684
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919059
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371735
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8456
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31805
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89022
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60863
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4601
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64021
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61144
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12855
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22375
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87088
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.68946
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65912
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63326
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61187
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59492
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707807
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901905
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112707
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.347795
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60305
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881096
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151721
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432757
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760241
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098142
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466219
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871193
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318744
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778524
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2477
Ã(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78058
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44601
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28126
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48803
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46926
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94371
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26884
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37874
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.39331
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36366
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33845
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31764
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.30121
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693188
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886188
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095023
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328654
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582253
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858428
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116952
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391695
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715353
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059317
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423691
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824332
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266951
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713123
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17923
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67774
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30375
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10886
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7843
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33153
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76584
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08303
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65961
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92581
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08007
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05546
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.0352
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.01927
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678748
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870687
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077588
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30978
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561759
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833277
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082871
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352852
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671304
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021314
½(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382037
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778528
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216298
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649403
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11258
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6043
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18742
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94262
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53591
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19806
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59465
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90431
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23042
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43613
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.80777
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.78374
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.76401
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.74854
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664546
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855434
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060853
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291142
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54152
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802336
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049487
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316752
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628101
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97455
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341316
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73373
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166797
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587326
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04769
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53287
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07443
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78228
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3591
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06209
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42988
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73236
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0508
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38635
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99619
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52279
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.50355
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.48852
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.650596
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840437
(429.42, 14.84, 251.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044709
