¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(411.24, 14.53, 245.38) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 17.56746
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716888
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056784
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437296
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863956
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34131
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880135
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476948
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18517
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0131
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96841
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05389
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28006
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76492
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54976
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62628
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02892
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93902
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.44338
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.39727
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.35705
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.38985
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.43164
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416783
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637077
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875988
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133663
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416296
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729748
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071338
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453332
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882484
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36216
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904327
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503451
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2156
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04912
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01243
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10545
³(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34066
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83346
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63575
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71499
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13136
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.97488
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.94931
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.98362
(411.80, 14.58, 245.76) (379.85, 9.14, 266.44) (3.35, 3.26, 8.38) Truck 24.88174
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424545
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64525
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.885643
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144231
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427897
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742483
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085968
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.469428
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.901118
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383114
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928687
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.530881
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24629
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08534
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05691
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15771
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40533
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90313
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71951
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.8007
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.23649
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432326
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653422
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895328
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154835
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439554
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755257
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100669
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485579
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919853
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40417
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.95321
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559009
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27723
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12177
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10187
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21067
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47116
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97396
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8064
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88848
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34444
Ÿ(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440121
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661592
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905043
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165473
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451251
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768066
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11544
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501781
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938686
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425324
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.977894
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587386
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30841
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1584
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1473
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26433
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53453
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04598
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89495
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97836
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4536
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44793
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669756
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914587
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176143
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462985
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780913
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130279
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518037
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957617
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.446574
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002733
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616012
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33983
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19523
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1932
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31869
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59565
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.46387
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06216
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43521
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.55522
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.45575
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.677916
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923508
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186844
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474755
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79379
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145182
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534339
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976641
Ä(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467916
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.027728
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.644881
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37149
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23224
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23956
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37376
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60491
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24576
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14887
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27919
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33646
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463582
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686068
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932422
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197574
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486557
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806697
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16015
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550684
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995656
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489347
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052872
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67399
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40338
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26943
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28638
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42954
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67585
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33261
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23749
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38664
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9346
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471424
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694209
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941329
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208329
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498391
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819631
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175176
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567071
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.014099
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510859
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078163
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703335
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43551
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3068
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33366
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37063
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74788
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41415
×(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32805
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49874
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04726
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479272
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702384
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950222
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219108
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510254
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832592
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19026
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583495
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032589
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532453
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103598
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732918
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46786
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34434
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38093
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43135
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82093
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49034
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42056
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61282
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13075
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487127
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710935
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959104
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22991
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522144
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845572
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205397
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600194
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051123
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554124
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129173
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762733
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50043
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38203
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30211
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49287
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89508
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56786
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.47507
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.37239
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.3541
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494986
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719491
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967969
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240733
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534056
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858574
ß(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220018
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61716
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069696
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575868
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154162
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792776
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53323
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41989
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35417
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55526
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97028
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64676
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.41048
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.3145
(411.80, 14.58, 245.76) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 18.29626
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502848
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728051
(411.80, 14.58, 245.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976819
