¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(395.49, 12.13, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530427
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015663
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139616
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258447
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382796
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512931
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649269
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792191
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942129
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099585
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265042
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530401
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830376
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154158
´(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504441
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157063
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246193
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339262
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436406
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537799
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643836
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754652
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870627
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992035
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119238
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246006
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369892
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499542
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635352
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777749
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927098
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083898
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2904
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571867
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874941
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202032
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556145
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140117
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228686
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321115
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417615
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518368
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623659
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733733
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8489
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969438
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09573
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2281
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358085
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487299
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622633
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764466
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913322
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06952
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330725
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615054
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921267
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251934
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609995
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998936
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12393
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211981
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303806
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399666
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499821
´(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604408
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71376
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828146
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947882
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073331
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204774
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342691
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47613
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611037
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752468
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900791
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1053
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372627
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659926
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969477
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303829
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666063
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0597
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108496
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196023
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287308
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38259
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482082
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586031
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694728
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808373
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927375
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051964
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18255
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319549
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463314
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600646
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741638
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894168
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146024
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41612
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706575
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019575
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357798
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724375
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12291
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093805
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180809
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271574
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366335
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46523
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568586
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676604
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789577
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907843
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031683
¹(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161436
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297523
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44038
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590437
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731995
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933732
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188237
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461289
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754971
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071616
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399031
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751122
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13266
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079848
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16637
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256678
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350896
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449233
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551993
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659422
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771743
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889303
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012392
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141383
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276628
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418608
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567722
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73048
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958426
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201857
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462378
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741767
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042027
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365564
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715021
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09367
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066624
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152741
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242525
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336204
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434089
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536293
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645766
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763647
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887165
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016658
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152543
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295206
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445185
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603019
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75165
·(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935632
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177635
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436536
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71413
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012451
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333755
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680809
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0567
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06397
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15512
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250298
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349729
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453671
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56233
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676084
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795137
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919919
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050775
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188078
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332345
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483969
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631848
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779044
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933574
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154652
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412065
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687962
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984418
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30367
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648434
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02174
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089163
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181196
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277329
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377724
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482726
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592519
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707415
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827733
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953852
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086127
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224945
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370794
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518063
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659412
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807751
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963531
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132923
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388912
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663239
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957929
·(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27528
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617828
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115161
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208145
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305261
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406731
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512798
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623714
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739889
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861505
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988996
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122785
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263157
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409956
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545835
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688348
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837885
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994954
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160014
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36705
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639927
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932993
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24851
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589043
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14209
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236054
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334158
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436707
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54392
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65604
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773444
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896448
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025411
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160666
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302695
