¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾ (380.90, 10.27, 321.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.310954
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12268
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04092
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0422
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73265
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81456
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03252
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62583
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1195
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38665
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66527
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95594
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25935
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61135
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01325
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142762
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337159
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547984
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777308
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027667
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301935
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603747
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942734
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327271
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758512
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245365
¶(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799278
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435399
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2189
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14669
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16053
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21191
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87719
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69873
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02641
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96944
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35228
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62616
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93817
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30218
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68388
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0844
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48614
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.141498
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337447
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548262
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777645
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02799
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302289
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604151
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941939
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326355
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757494
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244238
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79795
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452597
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23915
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17086
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28315
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38597
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9018
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58476
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02246
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28645
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67422
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02098
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38426
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76504
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16459
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56813
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98196
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13947
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33678
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548619
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778006
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028413
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302754
´(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60461
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941158
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3255
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756539
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243147
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796733
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46987
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25943
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19506
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32108
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56453
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9271
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4726
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02062
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55414
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11163
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47448
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8548
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25369
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65953
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0724
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50583
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137446
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334579
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548554
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778444
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028883
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30328
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605201
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940456
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324723
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755641
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242128
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804735
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487165
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27979
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21933
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35057
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63061
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95317
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48562
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02096
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80445
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43029
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95292
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35163
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76016
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17258
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60543
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02141
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135466
¹(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332448
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546262
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778933
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029403
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303858
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605863
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939783
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323957
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75481
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241152
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814099
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500417
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3002
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24372
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38016
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65283
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97995
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52288
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60504
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06458
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7075
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39729
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87005
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25861
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65268
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06555
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49841
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.133539
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330358
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543976
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776618
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029996
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304524
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606581
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940468
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323279
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754021
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246487
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823485
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508855
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32065
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26814
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40985
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71305
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00741
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5612
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26716
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33502
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99593
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74874
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30005
µ(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70881
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11917
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5493
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00055
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131641
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328297
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541749
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774182
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028165
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305255
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607385
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94134
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322639
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753274
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254723
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832941
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51721
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33868
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29267
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44726
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77732
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03563
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60422
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97869
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61627
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36322
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15544
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64014
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15111
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60995
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05869
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129772
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326264
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539553
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771784
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025578
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30398
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608272
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942348
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322049
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7562
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262946
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84238
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525501
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34852
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31721
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48899
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84281
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08799
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6778
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25668
»(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99788
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82001
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49506
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99508
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52253
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07953
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94074
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.127967
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324309
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537413
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769448
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023011
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301175
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607604
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943415
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321509
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763451
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271204
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851871
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53376
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35827
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34128
(380.82, 10.10, 321.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53089
