¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25102
(406.64, 14.27, 246.41) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.638
(406.64, 14.27, 246.41) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.62317
(406.64, 14.27, 246.41) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.61063
(406.64, 14.27, 246.41) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 11.60038
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.04842
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.06725
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.11457
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09085
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09226
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.11691
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.641345
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852152
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077901
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745771
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025527
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330946
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665694
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045876
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473351
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950656
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477086
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05084
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70068
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44278
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29804
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12547
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92891
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56837
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2127
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95427
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49402
Ë(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.07578
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.24757
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.01702
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.51435
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.081
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.0877
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09773
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637657
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847561
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072925
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317637
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018398
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323156
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657161
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038551
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465222
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941549
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464012
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03603
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68388
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42355
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27576
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.55151
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.51975
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.49088
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.46468
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.4412
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.42031
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.40185
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.38568
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.37192
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.36045
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.39608
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.09279
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.1042
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634031
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843054
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068042
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312328
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011434
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315532
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648804
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031395
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457252
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932599
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451164
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02155
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66746
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.6344
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.38698
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.337
Ì(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.31294
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.291
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.27123
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.25356
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.23794
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.22444
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.21294
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.20349
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.19609
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.21202
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.30737
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.11487
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630464
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838634
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063251
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307121
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572766
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308059
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641415
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024327
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449406
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923855
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438624
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00739
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65134
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.43522
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.30987
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.26923
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.24661
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.2261
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.20768
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.1913
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.17697
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.16468
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.15441
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.14622
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.13995
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.15345
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.22872
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.12889
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626961
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8343
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058556
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302017
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567199
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852636
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635171
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017405
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441691
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915208
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426324
Î(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993552
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6356
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.42177
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.30129
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.26167
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.23994
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.22037
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.20282
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.18735
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.17392
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.1625
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.15312
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.14575
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.14036
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.15401
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.22944
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.14629
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623179
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830052
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053953
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297015
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561597
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846023
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628996
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010589
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434122
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906747
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414284
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62026
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.51812
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.3551
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.31002
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.28921
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.27056
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.25401
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.23949
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.22699
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.21661
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.20819
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.20184
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.19752
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.21415
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.31048
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.16549
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619328
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825892
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049447
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292117
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555682
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839558
Ì(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150591
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003931
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426693
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898457
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402545
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966765
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60522
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33343
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.54254
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.45162
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.4332
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.41708
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.40307
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.39119
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.38162
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.37412
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.36886
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.36574
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.36486
(406.64, 14.27, 246.41) (381.02, 7.97, 254.32) (0.81, 2.16, 0.81) Human 10.40489
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.19199
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 18.95863
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615558
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821819
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045033
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287323
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549899
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833238
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143656
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997374
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419387
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890212
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391099
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953875
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59054
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31665
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15212
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1236
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19483
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37716
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13165
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80508
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.24106
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.21718
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.20713
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.13408
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.98015
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.22247
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.21966
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.47031
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611869
—(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.817834
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040718
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282631
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54425
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827064
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136883
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479977
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412243
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880213
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3799
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941243
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57626
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30025
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13318
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10148
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16487
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40722
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19136
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72111
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87095
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35704
(406.64, 14.27, 246.41) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 17.83403
