¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰ (401.81, 14.10, 245.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552464
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.689024
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.682827
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.677941
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.674363
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.67209
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.690117
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.690277
‡ (401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132191
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372263
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62824
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87656
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097155
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.890782
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.862184
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.83515
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.80965
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.785657
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.763148
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.742097
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.722483
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.704287
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.687488
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.672072
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.65802
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.645321
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.633961
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.623929
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.615214
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.60781
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.601707
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.596902
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.593387
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.59116
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.550439
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.550635
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125978
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365518
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616886
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880418
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11276
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.809113
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.780874
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.754181
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.729004
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.705317
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.683093
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.662312
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.642949
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.624987
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.608407
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.593191
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.579325
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.566795
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.555589
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.545694
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.537102
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.529804
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.523792
 (401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.51906
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.515605
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.513423
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.416537
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.416769
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119765
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358775
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605674
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868224
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.76011
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.730661
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.702768
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.676403
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.651534
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.628139
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.606189
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.585665
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.566545
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.548808
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.532437
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.517414
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.503726
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.491358
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.480298
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.470535
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.462059
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.454862
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.448936
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.444278
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.440879
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.43874
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.335302
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.339142
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113625
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352088
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594561
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856172
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.684386
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.655286
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.627724
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.601672
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.577101
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.553985
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.5323
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.512024
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.493134
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.475614
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.459443
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.444605
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.431086
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.418874
‹ (401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.407954
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.398317
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.389953
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.382853
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.37701
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.37242
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.369077
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.366977
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.472568
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.476479
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107473
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343277
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58361
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844282
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.687626
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.661367
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.636601
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.613304
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.591449
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.571015
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.551981
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.534328
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.518037
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.503091
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.489477
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.477178
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.466186
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.456484
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.448071
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.440931
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.435061
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.430453
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.427105
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.425012
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.424172
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.424584
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.615834
(401.77, 14.16, 245.94) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 9.619821
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101419
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333297
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57282
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832562
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115108
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.784809
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.759605
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.735898
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.71366
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.692869
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.673504
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.655544
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.63897
ˆ (401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.623767
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.609921
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.597413
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.586237
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.576376
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.567826
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.560573
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.554614
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.54994
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.54655
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.544437
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.543602
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.544042
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.251409
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.252142
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095389
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32347
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562181
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821018
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102526
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.91428
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.88862
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.864483
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.841842
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.820678
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.800963
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.782684
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.765817
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.750345
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.736254
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.723531
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.712161
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.702135
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.69344
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.686071
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.680018
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.675278
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.671843
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.669711
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.668879
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.66935
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.166284
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.167028
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089364
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313745
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551676
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809591
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090101
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.050185
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.024046
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.999459
Œ (401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.976399
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.954841
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.934763
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.916147
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.898971
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.883219
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.868874
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.855924
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.844353
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.834152
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.825309
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.817818
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.811668
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.806856
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.803375
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.801224
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.800399
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.800901
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.084466
(401.77, 14.16, 245.94) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.085222
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083389
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304186
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541306
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798351
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077881
(401.77, 14.16, 245.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38288
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.166322
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.141264
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.117762
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.095793
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.075335
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.056365
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.038867
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.02282
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.008211
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.995022
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.983241
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.972857
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.96386
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.956241
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.94999
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.945106
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.941578
(401.77, 14.16, 245.94) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.939407
