¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ô(341.47, 7.32, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.898936
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954916
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50698
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1829
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32818
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62276
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21457
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54338
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57626
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61215
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65107
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69305
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73822
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78649
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83802
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89279
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95139
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01356
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07917
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14836
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22117
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29771
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37799
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777935
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155739
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57843
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931306
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228192
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547459
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891569
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40023
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15056
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98668
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47503
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05093
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46093
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49323
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52851
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56682
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60819
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65274
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.701
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75245
†(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80715
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86516
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92657
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9914
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05976
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1317
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20732
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28669
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758711
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132281
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552349
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897146
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191561
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508068
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849157
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32585
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11773
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94482
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33138
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89435
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38204
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41376
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44888
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48717
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52857
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57304
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62063
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67142
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72543
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78276
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84338
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90748
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97506
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04618
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12095
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19941
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739306
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108634
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526085
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863638
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155672
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4695
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807599
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29721
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08442
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90306
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19169
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74224
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26018
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33364
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37434
ˆ(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41221
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45301
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49689
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5439
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59405
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64738
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70404
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76398
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82735
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89418
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96451
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03849
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11616
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719806
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084843
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499636
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830818
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120517
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431731
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768077
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26816
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05065
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86135
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05583
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5945
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01676
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23991
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27985
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32281
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36886
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41799
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47034
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52018
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57296
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62892
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68824
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75089
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81701
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88661
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95983
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03668
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700185
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061985
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473016
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798669
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086078
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394793
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733331
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23872
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01643
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81975
€(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9237
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44866
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78323
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13768
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1892
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23146
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27673
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3251
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37659
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4313
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48925
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55056
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6152
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67806
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74348
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81243
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88488
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96101
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680407
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040244
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446262
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767199
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052375
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360487
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699369
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20494
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9818
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77822
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79519
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23574
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55907
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90137
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1023
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14384
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18841
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23604
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28675
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3407
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39784
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45821
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52201
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58921
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65991
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73417
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81208
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88899
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660553
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01835
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419323
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73643
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019417
…(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329636
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666146
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17007
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94672
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73683
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57311
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03098
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34372
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67458
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01901
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05989
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10377
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15069
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2007
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25386
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3102
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3698
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43274
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49905
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56884
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64219
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71914
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79982
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640572
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99633
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392286
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706281
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989436
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29952
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633684
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13478
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91127
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69551
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52559
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83409
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13682
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45682
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79556
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97952
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02276
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06899
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11828
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17072
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22633
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28516
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34733
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41281
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48174
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55422
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63026
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70995
…(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62049
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974263
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365082
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676796
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96204
(341.66, 7.40, 310.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270056
