¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.515839
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.776494
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065803
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39296
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.770291
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.237692
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.786401
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.406408
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.135633
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.901088
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78248
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01548
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67968
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.866899
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.983442
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.108055
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.241568
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.384936
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.539086
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.705411
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.885377
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.081511
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.296424
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.531449
¥!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.792874
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.082407
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.411452
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.789983
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.268181
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.810209
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.434213
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.144828
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.887439
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77275
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02111
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66319
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.875463
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.992576
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.117816
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.252024
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.396158
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.551327
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.718638
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.899689
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.096223
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.311847
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.548324
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.809704
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.100955
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.430472
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.810229
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.294663
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.834664
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.462788
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.132105
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.874802
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77424
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05339
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67122
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.884225
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.001924
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.127806
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.262725
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.407649
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.563694
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.732152
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.91435
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.112141
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.327664
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.565636
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82705
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.12007
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.450024
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.831035
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.316382
 !(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.859771
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488111
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.122168
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.874391
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77685
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09578
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68772
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.893185
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.011482
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.138025
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.273673
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.419406
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.576353
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.745817
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.929312
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.128442
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.345367
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.583389
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846569
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.139697
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.470111
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.85241
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.338662
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.885535
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.478415
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.115714
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.877536
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.7806
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12973
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70465
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.902344
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.021255
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.148476
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.284871
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.431434
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.589304
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.759801
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.944457
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.14506
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.363562
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.6025
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.866585
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.15984
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.490741
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.874358
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.361503
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.911965
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.471298
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.1192
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.881636
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78549
“!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15571
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72199
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.911701
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.031242
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.159157
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.296319
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.443733
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.602551
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.774109
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.959954
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.161902
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.382086
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.622889
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.887329
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181836
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.512756
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.896882
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.384913
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.916049
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.471223
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.123496
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.886689
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58486
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18298
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73978
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.921261
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.041446
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.170071
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.308019
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.456305
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616095
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.788739
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.975806
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.179134
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.400884
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.643621
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.910281
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.205081
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.536352
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.919991
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.408898
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.911255
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.475619
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.128606
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.906105
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61823
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21163
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75794
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.93102
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.051865
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.181219
‰!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.319971
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.469151
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.629938
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.803696
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992017
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.19676
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420117
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.66469
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.933592
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.230461
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.561304
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.943686
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427435
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.915689
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.483215
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.149203
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.930767
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6561
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24162
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77656
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14011
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.940982
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.062502
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.1926
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.332178
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.482274
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64408
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.818982
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.008588
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.214783
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.43979
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.68625
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.957319
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.256806
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589276
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.967978
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427033
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.925278
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.501927
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.171005
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.956492
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6951
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27299
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7956
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94159
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.951146
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.073359
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.204217
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.34464
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.495672
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.658525
!(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.834599
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.025523
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.233208
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.459908
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.708304
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.9816
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.283666
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.619223
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.994135
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.43803
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.942172
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.521405
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.193705
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.983289
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73517
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30579
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72825
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89568
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.961513
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.084433
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.216073
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.357359
(382.68, 10.84, 322.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509352
