°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61011
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24442
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92693
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07866
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32503
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58241
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14357
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82528
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2139
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62354
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08186
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52337
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95484
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.743973
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96208
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198658
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456088
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737234
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044352
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372308
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733837
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116843
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506065
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936305
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473748
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05514
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70988
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24903
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72844
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25302
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03669
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99195
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23557
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49004
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7559
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56046
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93737
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33444
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75668
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21038
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62807
Ñ(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753523
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972412
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209895
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468371
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750673
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059363
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3888
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752073
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127026
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517232
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948696
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485006
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06348
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71934
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25743
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73754
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26296
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14923
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90895
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14992
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40157
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66451
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23212
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67233
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05759
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46366
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90097
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31569
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763136
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98285
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22123
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480718
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764168
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074543
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405506
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770481
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137539
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528859
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961518
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492716
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07221
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72927
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26695
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74798
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27437
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26465
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82955
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.068
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31698
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57712
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84901
Ü(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41824
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79231
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18637
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60204
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99131
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772857
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993391
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232694
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493191
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777805
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089883
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422351
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789188
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148391
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540788
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974755
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500814
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08134
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74406
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27772
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75967
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28719
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38296
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75362
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98967
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23615
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49361
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76268
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1745
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.538
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89073
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21165
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54789
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782635
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004015
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244206
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505761
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791547
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105066
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439457
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802087
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159548
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553129
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988433
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509212
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0929
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76146
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28967
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77269
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30142
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45708
Ü(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68112
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91493
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15897
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41389
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68031
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92415
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20105
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49408
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80079
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12202
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792511
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014654
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255816
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518434
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805448
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120333
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45674
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812581
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171121
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565851
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002511
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518139
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10854
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76829
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30285
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78703
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08057
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39001
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61197
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84363
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05165
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22965
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4149
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60767
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80836
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11784
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41143
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71878
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802465
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025431
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267503
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53119
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819425
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135701
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474192
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823415
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182977
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578943
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017027
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532342
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1246
Å(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76906
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31722
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8027
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21228
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29441
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44678
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60524
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77009
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94164
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12012
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30584
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49918
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70044
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03546
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33649
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812493
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036299
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279328
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54408
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8335
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151194
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49185
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834522
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195177
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592394
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035118
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546878
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14106
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77054
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33278
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81969
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34625
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88617
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17067
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34206
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50109
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66652
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8387
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01785
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20426
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39833
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60311
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94006
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.822554
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047206
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291205
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557021
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84772
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1668
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509685
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845963
Å(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207722
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608101
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053569
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561776
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15789
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77273
(370.89, 8.89, 335.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34956
