¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(435.41, 13.95, 292.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.20796
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09666
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26993
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49875
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73939
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99273
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04721
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280942
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534798
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810058
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108908
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436704
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79783
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197423
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655886
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095142
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274162
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46223
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660025
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82415
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92802
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03606
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14851
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26554
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38734
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51414
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64614
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78367
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92694
¸(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08157
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27308
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50204
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74285
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15894
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045893
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27952
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532746
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805923
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104377
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431746
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792327
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191329
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65134
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126668
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307026
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496543
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695886
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816175
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91982
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0277
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13996
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25674
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37833
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50487
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63666
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7739
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91691
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06863
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27842
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61828
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02586
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46562
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044645
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278164
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528979
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801847
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099913
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426837
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786903
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185342
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646764
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159555
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341339
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532396
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710302
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809807
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913338
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02106
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13311
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24977
µ(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37117
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49752
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62912
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76617
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90897
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13401
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50336
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90045
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32843
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64617
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04344
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275011
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525318
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797823
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095523
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421992
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781576
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179439
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64223
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166645
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377157
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569752
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705657
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80508
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908516
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01611
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12805
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24457
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36584
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49206
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62351
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7852
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95587
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39492
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78218
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19913
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5416
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76178
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041217
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271646
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521698
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79387
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091209
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417249
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776343
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17364
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63769
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161565
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414437
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607183
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702672
¹(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802008
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905366
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01287
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12476
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24115
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36872
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52029
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67852
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84366
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29252
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6705
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07715
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44367
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65787
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88215
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03818
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268386
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518128
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789985
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086954
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412563
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771188
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168046
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633192
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156484
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453238
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605754
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70123
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800527
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903859
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01135
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13654
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27743
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4244
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57768
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73766
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06106
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56508
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96203
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35202
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56061
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77885
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00746
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035216
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265154
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514637
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786177
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082774
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407989
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766133
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164019
µ(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628749
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151415
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493622
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605943
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701388
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800681
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923367
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05455
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19126
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33381
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48246
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63757
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79946
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46539
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85323
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26639
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4696
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68225
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9048
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13793
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032283
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261972
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511181
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782419
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078649
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403482
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761139
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160072
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624291
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14642
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515821
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610034
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7275
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849817
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977234
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10999
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24834
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3926
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54301
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70004
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2497
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75043
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15835
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38469
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59192
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8088
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03585
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27372
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029393
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258867
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507772
²(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77871
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074616
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399041
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756229
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156111
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619883
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141417
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547466
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661679
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780544
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904374
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03335
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16773
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30776
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45382
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60616
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88353
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65308
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.052
(435.26, 13.92, 293.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30547
