¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93794
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940035
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168226
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413405
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677525
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962737
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.99424
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.962582
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.820902
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.79319
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.767183
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.742853
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.720175
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.699127
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.679687
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.661833
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.64555
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.630819
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.617629
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.605964
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.595813
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238597
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.412125
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598695
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799734
Á(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017009
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252235
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497851
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701292
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912342
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138587
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381614
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643353
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.796196
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.772876
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.751204
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.731153
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.712707
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.695845
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.680551
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.666808
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.654605
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.643929
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.634768
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.627113
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.62096
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.6163
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.613128
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.611442
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.2324
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.405509
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591566
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792055
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008707
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243401
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480297
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676071
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885464
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109827
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350726
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609513
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.875613
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.852014
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.830077
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.809781
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.791105
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.77403
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.758539
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.744616
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.732249
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.721423
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.712129
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.704359
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.698102
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.693355
(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.69011
Ü(330.14, 7.37, 363.59) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 7.688367
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226364
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399049
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584629
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784569
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000597
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234661
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.638788
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.607961
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.578553
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.550527
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.523852
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.498501
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.474442
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.451652
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.430105
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.409778
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.39065
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.372698
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.355909
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.340261
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.325739
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.31233
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.300018
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.288794
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.278642
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.269554
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.261522
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.254537
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220527
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392744
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577862
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.617825
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.583499
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.550664
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.519283
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.489317
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.460736
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.433504
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.407591
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.382968
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.359609
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.337489
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.316581
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.296866
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.278322
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.260929
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.244669
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.229527
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.215484
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.202529
ã(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.190648
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.179827
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.170058
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.16133
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.153635
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.146963
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214846
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386645
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.53662
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.501709
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.468295
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.436337
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.405801
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.376646
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.348841
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.322356
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.297158
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.273221
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.250519
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.229026
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.20872
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.189578
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.171581
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.154711
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.138948
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.124278
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.110685
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.098154
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.086675
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.076233
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.066822
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.058429
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.051045
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.044668
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209297
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.380736
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.425377
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.391362
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.358808
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.327678
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.297933
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.269542
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.242469
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.216683
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.19216
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.168867
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.146782
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.12588
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.106138
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.087535
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.070053
ë(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.053672
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.038376
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.024149
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.010976
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.998844
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.987741
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.977654
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.968575
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.960496
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.953406
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.947299
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203959
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.354215
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.319573
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.286401
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.254658
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.224307
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.195312
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.167638
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.141254
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.116131
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.092241
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.069556
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.048051
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.027704
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.008494
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.990399
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.973401
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.957481
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.942622
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.928811
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.916033
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.904274
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.893524
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.883769
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.875002
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.867215
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.860397
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.854544
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198762
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.252663
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.218852
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.186475
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.155499
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.125884
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.097594
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.070599
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.044865
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.020366
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.997073
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.97496
ê(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.954004
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.934181
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.915472
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.897854
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.88131
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.865823
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.851377
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.837958
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.825551
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.814142
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.803722
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.79428
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.785806
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.778291
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.77173
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.766113
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.190395
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.155918
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.12289
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.091268
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.061014
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.032093
(330.14, 7.37, 363.59) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.004471
