¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(424.20, 14.87, 247.14) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105364
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50114
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958881
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470388
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08248
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79793
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64224
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28424
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97079
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80076
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23073
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99489
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19374
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00987
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256585
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500643
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765907
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05142
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363351
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705712
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083128
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497742
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954834
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465852
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07133
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78253
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61557
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29796
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02055
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85723
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18412
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93752
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12142
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9159
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253646
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497474
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762458
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051385
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363396
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705756
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083204
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49421
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950876
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461425
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06019
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.26346
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.22383
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.18648
ß(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.15138
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.11847
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.08775
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.05916
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.03269
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82342
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250746
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494339
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759033
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047649
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363506
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705894
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080246
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490755
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947058
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457132
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0491
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.28471
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.25217
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.22183
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.19365
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.16759
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.14365
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.12179
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.727548
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73243
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24787
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4912
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755653
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043938
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359466
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706072
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077246
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487428
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943325
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452957
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03802
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.35347
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.32068
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.2901
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.2617
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.23544
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.2113
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.18926
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.442216
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6429
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245029
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488131
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752292
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040273
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355453
æ(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701726
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074327
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484199
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93974
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448936
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02698
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.42522
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.39217
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.36134
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.3327
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.30623
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.28189
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.25965
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.174898
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55482
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242223
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485077
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748972
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036642
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351469
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697354
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071489
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481064
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936245
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444998
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01727
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.50005
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.46672
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.43563
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.40675
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 10.38005
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.970661
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.946403
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.924011
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4682
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239446
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482077
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745688
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033081
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34755
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693031
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068759
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478037
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932879
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.949758
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.912898
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.878066
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.845219
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.81433
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.792432
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.785151
é(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.779593
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.775749
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.77362
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38303
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236712
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479071
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742445
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029531
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343665
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688759
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066133
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475114
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929626
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.920631
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.904562
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.890281
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.877772
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.867025
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.858029
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.850777
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.845256
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.841467
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.839402
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29927
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233987
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476141
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739241
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026028
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339838
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684531
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063591
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472286
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926479
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.988993
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.972887
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.958582
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.946065
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.935321
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.926343
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.919117
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.91364
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.909908
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.907912
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21696
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231314
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473242
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736072
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022573
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336038
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680358
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060241
õ(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469587
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923452
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.060155
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.044014
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.029687
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.017159
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.006422
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.99746
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.990269
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.984838
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.981165
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 8.979243
(422.14, 14.83, 246.62) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.73079
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228646
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470352
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732939
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019156
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332311
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676244
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055677
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466976
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920549
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.134212
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.118034
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.103685
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.091151
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.08042
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.071478
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.064322
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.058941
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.05533
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.053487
(422.14, 14.83, 246.62) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.43921
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226047
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467515
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72985
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015779
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328604
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672175
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051188
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464468
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917742
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.211264
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.19505
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.180679
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.16814
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.157416
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.148499
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.141379
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.136051
(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.132509
å(422.14, 14.83, 246.62) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 9.130748
(422.14, 14.83, 246.62) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 10.16037
