¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ò(435.76, 14.70, 316.41) (437.52, 7.29, 336.56) (0.81, 2.16, 0.81) Human 5.998787
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943961
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42671
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95913
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55423
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19618
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90932
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71453
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59141
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57068
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69071
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02423
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60324
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57549
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.97974
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.49943
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947889
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43382
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96577
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56546
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20971
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92263
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73392
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61026
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58946
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71007
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03698
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61045
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56172
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97344
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50333
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951664
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44063
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97543
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57633
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22296
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93844
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75294
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62889
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60804
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73006
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04945
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61712
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54743
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88251
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.50692
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.956379
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44712
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98483
»(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58684
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23591
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95493
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77033
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64729
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62644
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75212
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06164
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.62327
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53263
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79127
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5102
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961964
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4533
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9939
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59698
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24857
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9711
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78745
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66545
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64465
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77357
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07355
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6289
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42295
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69987
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513163
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967259
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45916
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00264
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60674
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26093
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98695
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80323
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68338
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66265
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78957
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08517
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63398
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39061
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6082
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683517
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45656
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97039
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53962
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15826
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83651
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18867
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87278
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70092
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68046
±(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80403
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09651
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4841
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36452
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52025
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988863
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46572
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98048
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55085
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17074
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84387
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60789
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44653
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34738
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37078
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54412
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86494
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4839
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35225
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48431
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992598
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47425
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99029
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56174
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18305
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85088
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61579
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45582
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36716
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39334
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5701
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87262
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4874
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3399
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44828
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995991
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47797
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99974
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57229
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19514
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85755
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6233
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46477
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38674
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41572
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59586
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90236
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49056
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32737
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41224
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999048
º(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48138
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00889
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58245
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20702
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86816
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63041
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47343
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40613
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43783
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62138
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93201
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49336
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31471
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37612
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00176
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48436
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01772
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59226
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21868
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88119
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63714
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48178
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42459
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45979
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64667
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96048
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48296
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30191
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34415
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00412
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48697
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02107
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60169
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23013
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89395
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6435
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48979
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43376
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48148
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66746
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97682
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46929
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.289
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33234
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00619
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48923
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02357
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61077
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24137
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90648
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65085
µ(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49752
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44253
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4968
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68033
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99305
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47284
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27597
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32068
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00785
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49111
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02563
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61945
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25237
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9188
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66465
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50495
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45857
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50773
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69294
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00915
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49312
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26281
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30914
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00924
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4926
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0273
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62181
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26314
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93079
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67815
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52021
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.476
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52252
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70522
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02509
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51339
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24952
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2854
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01023
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49372
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02855
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6232
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27366
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94256
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69138
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53518
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49301
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54429
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71724
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04087
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53375
º(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2361
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24979
(435.42, 14.92, 318.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0109
