¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (440.55, 14.06, 275.11) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 6.669062
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69249
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58673
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992512
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21961
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465923
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733924
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016674
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323487
Ù(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.532388
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.53356
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.5362
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.540314
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.545902
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.552973
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.561535
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.571591
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.583155
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72671
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12499
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49395
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88705
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6015
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10213
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42738
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86404
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37794
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93747
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66141
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990652
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217639
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46378
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729804
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012617
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319088
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.623515
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.625055
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.628083
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.632604
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.638617
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.646134
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.655159
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.665701
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.677772
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72351
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15007
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52051
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9152
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77711
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21855
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58792
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08078
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60916
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9985
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988882
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215685
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460732
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72515
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008733
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314802
à(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650409
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.720222
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.723662
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.728612
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.735079
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.743068
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.752584
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.763641
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.776248
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72169
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17714
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54918
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98252
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9587
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33951
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79974
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29552
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79403
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89446
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987164
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213637
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45654
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720557
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004955
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310695
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645858
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.81923
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.82311
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.828519
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.835467
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.843956
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.853996
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.865599
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.878773
(439.91, 14.06, 276.40) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 10.82224
(439.91, 14.06, 276.40) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 10.81943
(439.91, 14.06, 276.40) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 10.81873
(439.91, 14.06, 276.40) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 11.34939
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14082
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53358
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99148
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46813
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4659
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985507
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209833
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45243
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716061
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001291
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306685
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641483
(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.92227
ß(439.91, 14.06, 276.40) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 7.926618
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915387
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.947731
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.900007
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.854506
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.811177
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.769972
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.730844
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.92696
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 9.166187
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 9.613071
(439.91, 14.06, 276.40) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 10.82963
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70394
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16034
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6474
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15081
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.982489
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206101
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448349
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711699
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997756
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302799
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637259
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005412
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433363
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911658
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.954695
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.906917
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.861364
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.817984
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.776731
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.737557
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.709151
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64812
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49019
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43175
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86932
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33566
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71996
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979109
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20244
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444427
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707379
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994143
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2991
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63321
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002363
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430124
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908018
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.963483
(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.915636
Ë(439.91, 14.06, 276.40) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 8.870017
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39897
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07885
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72831
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29868
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73235
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60727
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59378
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04091
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31363
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09324
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44408
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44098
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975844
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198876
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440534
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703152
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989527
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295548
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629268
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999582
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427001
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904547
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324483
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662896
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02816
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4243
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21183
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73341
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30426
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89547
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67306
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76179
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21896
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62066
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17939
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.4516
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44373
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44064
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44231
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44875
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972579
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195392
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436716
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699028
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985018
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292088
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625471
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996856
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424003
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901162
Í(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346024
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685493
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05258
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45073
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2178
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73995
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31141
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97067
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74124
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93612
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17731
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70575
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31194
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.45601
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44815
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44506
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.44673
(439.91, 14.06, 276.40) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 24.45317
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969436
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191959
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433011
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695003
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980602
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288795
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62187
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994262
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421114
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897942
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367918
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709099
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07807
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47835
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22504
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74781
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31195
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03391
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8118
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1169
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26139
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79482
(439.91, 14.06, 276.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73667
