¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.105662
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01473
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.427421
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55461
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.69025
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835203
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.990392
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156902
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33598
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528221
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730846
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950125
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188072
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44717
‡(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752501
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09236
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469818
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891304
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359881
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881092
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665821
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71321
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50611
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23397
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13805
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413283
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.539579
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674208
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.81807
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.972059
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.137249
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314855
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502996
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703668
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920731
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156181
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412485
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706484
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041469
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413218
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828019
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293728
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816786
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652153
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69641
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54895
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28245
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26571
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.399431
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.524842
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.658528
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.801324
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954144
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11809
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294051
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478361
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677114
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891997
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125058
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378593
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661492
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991781
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358076
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766418
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224501
€(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77026
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63915
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68039
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59368
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36715
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39783
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.384847
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.51041
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.643189
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.784946
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.936664
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099326
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27164
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454287
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651194
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863967
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094727
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34562
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619365
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943351
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304304
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706437
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157128
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744081
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620448
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66512
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64033
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48351
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53462
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.369778
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.496337
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.628163
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.76896
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919565
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080984
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249782
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4308
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62586
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836673
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065094
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313413
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58427
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896085
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251935
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648033
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091578
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718456
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596102
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64762
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68944
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60379
ˆ(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67622
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354994
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.482487
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.613517
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.753303
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.902833
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.061473
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228412
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40784
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601173
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810001
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036212
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282043
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550074
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850008
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200836
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591119
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027801
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693412
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572435
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61846
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79562
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72812
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82284
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.340511
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.467069
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.599185
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.738031
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886506
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04201
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207577
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385476
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577086
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783968
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008044
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251461
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516757
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806916
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151072
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535717
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965749
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668866
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549457
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59016
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83916
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84894
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97467
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.326321
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.451957
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.585196
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723123
„(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869789
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.023007
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.187236
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363659
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553586
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75863
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980628
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221692
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484337
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771479
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102549
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481781
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906413
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644919
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527136
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56269
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88445
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90232
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11386
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.312412
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.437158
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570284
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708566
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852443
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004449
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16737
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342367
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.530683
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733942
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953907
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192677
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452729
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736939
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055275
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42923
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886874
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621481
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505533
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53607
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92974
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95781
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2577
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9298
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.29926
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.422751
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.554852
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.694327
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835503
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986353
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148037
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321572
ú(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508318
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709858
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927865
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164456
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422004
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70335
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011951
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378078
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867743
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598571
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481194
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51032
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91655
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01546
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45125
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1633
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.987971
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.410342
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.541216
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.676964
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.817526
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.968126
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12917
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301323
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486604
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.686427
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902527
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136974
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392094
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670705
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97613
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328268
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849038
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576233
(359.83, 9.12, 320.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453985
