¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(343.08, 7.81, 311.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63704
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03693
İ(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28258
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72529
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.581204
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.091911
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669817
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33408
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06723
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87298
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73761
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50881
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41645
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18199
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29201
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41613
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56158
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75541
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9364
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17018
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60067
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.577159
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.087346
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665065
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32863
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05354
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85695
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70293
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46968
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38577
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43231
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23148
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3559
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48707
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68132
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8385
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06072
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45247
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.572435
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.08202
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659427
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32216
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03878
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8399
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66821
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4305
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35476
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39652
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17158
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28774
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42279
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60874
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74317
Î(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95794
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30235
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.567039
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.075933
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652902
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31273
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02316
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82185
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63343
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39127
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32344
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36037
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42379
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22035
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35455
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5377
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65036
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86872
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15618
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.560977
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.069095
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.645493
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29926
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00668
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80282
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59863
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35203
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29181
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32152
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37542
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49686
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27147
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46814
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56928
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77826
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04651
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.554248
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.061506
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637208
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28497
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98935
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7794
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56379
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31276
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25989
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28243
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32722
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43785
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18991
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3921
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49401
µ(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69032
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94835
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.546855
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.053173
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628053
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26988
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97119
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75502
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52893
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28014
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22768
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24312
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27921
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37962
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53065
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31548
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42092
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60509
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83097
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.53881
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.044099
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618036
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25399
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95221
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72985
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49407
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2555
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19521
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20361
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2314
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32217
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46771
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6187
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33027
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52173
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71159
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.530112
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.034293
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607163
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23732
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93242
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70391
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45921
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23021
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16247
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1639
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18378
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26549
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40557
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54748
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.703
¥(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4223
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59577
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.520768
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.023759
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.595441
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21988
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91183
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67723
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42435
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20429
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12948
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12401
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13637
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20959
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34423
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.47768
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62538
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79556
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48535
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.510789
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.012512
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.582882
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20168
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89046
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6498
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38951
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17773
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09626
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08323
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08919
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15448
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2837
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40931
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.54992
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71808
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.87435
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.500175
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.000551
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56949
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18273
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86832
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62166
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35469
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15057
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0628
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04208
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04213
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10013
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22397
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34234
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47659
Ÿ(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64318
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79113
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.29278
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488935
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.987887
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555282
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16304
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84542
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59281
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3199
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1228
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02913
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00111
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99501
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04657
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16505
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27677
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40537
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57083
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71076
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.19891
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.477077
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.974532
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537945
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14263
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82178
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56328
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28515
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09446
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99525
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96033
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94814
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.99378
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10692
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21259
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.33622
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50074
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63321
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.11435
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.464609
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.960486
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519349
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12151
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79742
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53308
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25045
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06553
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96118
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91976
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90154
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94176
œ(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.0496
(343.58, 7.86, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14963
