¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734009
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193651
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457129
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745364
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061964
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407949
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77227
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130631
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525351
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.294728
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.270954
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.248916
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.514452
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.63666
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14492
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57304
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.53873
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.41877
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.40639
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.39608
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.3878
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71488
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71284
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71385
é(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.71794
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.72509
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531745
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737737
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960868
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203335
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467681
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756947
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074724
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423764
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769298
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127361
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521759
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.262233
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.238557
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.216613
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.802758
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.995832
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 9.26251
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74713
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.4526
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.34227
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.32999
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.31976
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.76953
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42922
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42717
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.42812
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.43209
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.43906
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539404
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746021
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969879
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213124
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478401
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768675
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087647
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439669
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766662
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124484
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518599
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.357083
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.208012
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.186155
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 8.166004
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 9.387772
(399.26, 14.27, 244.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 9.54018
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07708
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.36996
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.26887
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.25669
ò(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.24653
(399.26, 14.27, 244.35) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 10.69917
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.15665
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.15459
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.15549
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.15934
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16615
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968503
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215157
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484413
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779418
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104035
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462792
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861322
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296364
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760212
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204751
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.577621
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.54887
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.522141
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.497408
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.474642
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.453828
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.434939
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.417957
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.402866
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.389652
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.30161
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.99304
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.98406
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.97722
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.97254
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.96999
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.96959
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.97132
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960688
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206645
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475086
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76922
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09275
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450296
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84743
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290974
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745996
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189624
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.499763
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.471255
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.444754
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.420232
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.397664
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.377028
í(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.358303
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.34147
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.326511
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.313416
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.2225
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.90381
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.89491
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.88815
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.88351
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.881
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.88061
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.88234
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952852
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198144
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46579
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758971
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08147
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437808
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833503
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275392
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73231
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192401
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.450482
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.432791
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.416997
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.403087
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.391046
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.380861
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.372525
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.366029
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.361363
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.358525
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.14428
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.81811
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.80929
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.80259
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.798
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.79552
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.79515
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.79688
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945039
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189595
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45646
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748729
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070191
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425306
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8196
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259817
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735051
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195417
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709066
ü(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.673351
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.657399
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.643376
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.631269
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.621063
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.612754
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.606328
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.601784
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.599113
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.06696
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.73582
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.72708
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.72044
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.7159
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.71345
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.71309
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.71481
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937197
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181043
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447134
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738505
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058884
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412815
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805685
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239595
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714543
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198726
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712733
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.928453
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.912347
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.898217
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.886052
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.87584
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.86757
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.861237
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.856831
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.854348
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.990535
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.65684
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.64818
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.6416
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.6371
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.63467
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.63432
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.63605
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929375
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172525
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437793
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728281
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047609
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400299
ô(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789084
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218495
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689449
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20225
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716678
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29416
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.18313
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.1689
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.15669
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.14649
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.13828
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.13205
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.12781
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.12554
(399.25, 14.29, 244.36) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 10.12525
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.7244
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.72827
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.73424
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.74232
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.7525
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.7648
(399.25, 14.29, 244.36) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.77923
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921512
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163982
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428452
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718003
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036313
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386774
