¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (371.29, 8.85, 335.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.011026
Á (371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22808
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.796622
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.943504
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.100693
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.269266
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.450462
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.645702
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.856635
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.085173
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.333556
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.604287
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.901929
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.237442
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.616163
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.045211
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.53488
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.089939
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.70662
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41524
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.23784
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2041
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.355
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46864
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95848
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79424
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06659
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24297
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.793469
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.940139
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.097093
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.265408
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.446316
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.641236
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.85181
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.079945
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.327872
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.597542
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.897755
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234894
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.614448
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.043652
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.532325
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.091654
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.710029
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.41917
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24242
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.20951
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.36149
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48596
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97957
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82048
¼ (371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09298
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88999
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.79051
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.936979
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.093714
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.261784
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.442423
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.637041
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.84728
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.075036
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322301
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.592467
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.894368
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.232753
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.613172
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04257
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.530293
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.088619
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.714158
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42394
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24798
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21607
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.36935
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50509
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00287
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84947
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12146
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9306
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.787742
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.934025
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.090553
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.258397
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.438784
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.633122
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.843046
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.070449
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.316826
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.589378
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.892804
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231686
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.612336
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.041967
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529302
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.086175
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.719009
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42953
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.2545
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.22377
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.37859
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52604
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02839
» (371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88124
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15347
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97625
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.785166
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.931276
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.087614
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255247
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.435398
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.629476
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.839107
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065882
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.31208
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.586645
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.891611
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231331
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.611942
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.041843
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.5289
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084964
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.724583
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.43596
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.262
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23263
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.38921
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54882
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05615
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91581
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18905
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.03108
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.782783
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.928733
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.084894
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252331
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.432266
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.626102
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.835463
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.061488
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.309906
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.584269
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.89079
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231371
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.612198
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.042201
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529029
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084432
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.723364
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.44323
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27047
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.24264
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.40122
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57344
¼ (371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08617
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95321
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22822
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08764
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.780591
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.926395
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.082393
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.249651
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.429386
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.623
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.831771
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.057421
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.308058
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583796
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890344
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.231809
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.612945
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.043038
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.529685
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084493
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.722579
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45133
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27992
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.25381
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.41462
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59992
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11846
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99346
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27101
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.14901
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.778593
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.92426
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.080111
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.247205
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.426758
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620171
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.828312
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05553
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.306534
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583727
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890268
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.232645
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.614123
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.044354
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.530871
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.085149
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.722473
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.46027
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.29036
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.26614
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.42941
´ (371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62827
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15304
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03659
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31883
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21524
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.776785
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.922332
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.078049
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.244995
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.424385
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.617255
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.825149
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05443
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.305339
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583999
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890566
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.233876
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.615727
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.04615
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.532587
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.086396
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.723699
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.46262
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.30177
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.27964
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.44561
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65851
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18994
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08263
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3727
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28641
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.775169
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.920608
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.076205
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.243019
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.422244
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.614599
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823082
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.05363
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.305281
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.584607
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.892023
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.235503
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.617761
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.048427
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.534833
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.088611
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.725812
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.46406
