¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(338.53, 7.61, 336.09) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 23.1142
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4425
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04475
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90222
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9652
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494361
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698451
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919489
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159613
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421349
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707384
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021423
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875637
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283106
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711033
Ş(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187495
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704454
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25672
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82697
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45034
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1252
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87426
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70611
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65594
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68154
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29953
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13724
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0641
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492398
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696332
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91719
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157114
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41862
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70451
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501341
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871779
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282365
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71602
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193067
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711438
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26457
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85371
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47993
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15844
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91885
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7567
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71388
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92909
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51837
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35959
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74924
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.490505
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694284
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914969
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154698
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415985
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701742
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497953
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86801
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278208
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721299
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198915
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718877
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27287
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88127
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51054
İ(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19284
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96383
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80897
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7738
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15421
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70514
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56499
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17417
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488679
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69231
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912829
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15237
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413443
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699018
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494678
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864397
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274182
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726792
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205069
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726757
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28173
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9061
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54214
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22838
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00409
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86292
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83563
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29832
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89864
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77804
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.878
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.486919
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690407
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910767
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150128
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410996
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696338
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4915
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860899
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270295
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726479
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211555
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735099
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29104
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9166
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57473
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26504
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04567
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91854
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89946
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44608
à(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03751
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99905
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62579
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485227
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688579
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908785
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147971
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408642
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693759
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488513
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857542
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266576
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722318
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218259
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743858
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30089
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92767
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60836
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30086
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05533
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9759
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96529
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59751
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16302
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22836
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48979
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483603
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686823
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906881
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145903
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406384
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151225
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485591
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854343
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263032
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718337
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225274
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753081
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31119
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93936
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63483
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30518
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0602
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0347
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03317
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75277
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29252
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57135
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73291
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482047
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685141
Ú(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905057
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.14392
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404221
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148698
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482795
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851257
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259583
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714533
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224359
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762744
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32204
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93915
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.613
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3105
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06618
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0321
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10313
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91196
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42621
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11237
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480559
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683533
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903315
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.142023
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402152
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146275
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480141
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848328
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256335
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710876
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220293
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772834
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32057
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91606
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58693
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3168
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0733
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03037
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17523
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04227
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5641
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34871
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479139
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.681998
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901651
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.140215
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400179
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14396
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477575
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845518
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253229
í(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70738
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216373
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770592
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30064
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89371
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56166
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31943
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08153
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02951
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24949
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16093
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66732
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59272
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.477787
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.680538
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900069
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138493
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838127
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141754
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475168
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842861
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250237
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704078
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212618
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775524
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28128
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87203
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5372
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2916
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09087
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02952
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32593
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20187
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77083
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84472
(338.47, 7.54, 335.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476505
