¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93088
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468009
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592653
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722792
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858655
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000648
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149079
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3043
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305119
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461584
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624837
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772024
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930158
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098429
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277764
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469284
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674198
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893869
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052806
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172757
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298327
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429832
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56769
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69422
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819545
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950581
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087706
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231265
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372043
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492242
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617677
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74857
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885313
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028149
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177424
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333634
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310669
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457304
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623021
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771924
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930061
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09832
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277647
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46917
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674041
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893744
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073486
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194223
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320615
„(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45296
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588531
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708922
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834783
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966342
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104046
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248203
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397283
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518248
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64443
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776206
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913787
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057539
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20785
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365044
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316511
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463502
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.619998
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772257
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930394
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098649
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278025
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46956
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674468
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894193
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09526
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216796
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344063
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477378
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604007
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724938
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851319
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983532
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121853
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266683
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418431
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545952
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672993
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805611
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944162
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088905
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240273
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39859
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322609
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469985
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626885
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779613
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931149
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099481
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278885
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470474
ƒ(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675479
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895289
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118203
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240593
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36877
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503015
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620758
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742255
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869258
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002085
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141095
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286627
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439135
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575392
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703354
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836943
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9765
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122313
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27477
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434292
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329031
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476779
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.635225
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794318
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942554
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100761
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28024
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471912
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677001
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896913
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133186
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265588
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394702
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521906
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638806
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76092
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888541
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022065
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161794
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308123
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461449
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60664
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735576
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870153
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010791
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157708
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311375
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532915
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335752
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.483939
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644124
„(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809603
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95865
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116834
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284866
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473866
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679109
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899111
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135599
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291759
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421865
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540581
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658102
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780906
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90924
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043506
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18402
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331182
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485425
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639687
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76965
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905318
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047064
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195192
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350136
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674098
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342759
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491351
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653306
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825365
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975348
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134472
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30357
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483575
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681738
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901978
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138617
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319159
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447352
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560561
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678717
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802236
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931335
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066362
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207736
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355792
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510971
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673765
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805624
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94245
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085408
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234826
ƒ(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455498
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821534
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350018
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499102
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.662825
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840522
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992612
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15273
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32292
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504092
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697322
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905406
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142327
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347787
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467906
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58178
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70072
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824941
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954844
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090743
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233016
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382015
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538219
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702096
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843599
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981602
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12583
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276575
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598338
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975719
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.357614
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.507151
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.672618
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851026
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010405
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171587
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342939
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525352
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719949
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927859
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150527
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377716
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489717
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60431
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723982
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849047
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979816
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116619
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25984
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409878
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567151
