¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(333.55, 7.64, 359.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.578646
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645103
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.418
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32792
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41469
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81433
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53066
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57039
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9341
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67922
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369686
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.562544
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77095
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996796
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242323
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51009
…(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811186
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14459
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513855
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925011
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385502
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949675
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625912
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39555
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30131
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38269
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7668
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48093
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51878
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86085
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60176
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364974
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557452
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76546
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990834
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235829
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503005
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80209
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134523
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502681
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912575
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371484
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925115
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60183
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37325
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27495
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35879
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71949
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43164
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46788
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81508
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52633
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360346
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.552497
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760084
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985006
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229451
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496052
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793089
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124623
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491713
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900267
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357689
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900684
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573487
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35111
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24872
ƒ(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33691
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67526
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38284
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41772
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77691
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45284
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355824
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547609
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754804
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97927
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223213
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489268
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78425
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114861
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48089
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8882
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344163
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876374
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545312
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32548
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22272
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31517
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64853
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33444
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33908
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73999
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38128
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351407
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542868
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.74965
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973701
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217165
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482636
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775572
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10526
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470222
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876328
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330856
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852211
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517339
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29263
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20319
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29351
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62187
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28656
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26075
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70426
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26469
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347105
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538202
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744637
…(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968257
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21124
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476168
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767035
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095825
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459779
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864634
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317726
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828222
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489527
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26007
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17957
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27201
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59545
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23627
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1834
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66971
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06228
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342893
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533664
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739717
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962935
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205434
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469843
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759152
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086541
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449468
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853175
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304869
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813499
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461863
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22766
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11989
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2506
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56913
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17636
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10708
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54994
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86456
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33878
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529237
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.734924
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957722
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199771
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463675
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752412
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077441
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43936
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841922
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292237
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799247
˜(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434448
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19213
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06487
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22935
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54301
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11715
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03179
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39953
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73652
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51831
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.95193
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.82076
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.86576
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334778
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524908
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730268
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95265
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194286
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457674
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745817
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068494
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429449
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830826
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279815
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785221
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407191
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15438
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02027
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16179
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51704
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05868
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95753
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25232
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61908
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85998
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.5909
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.51004
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.52275
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 24.47257
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 24.52646
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 24.52146
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33087
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520699
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725697
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947732
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188911
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451821
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739414
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05971
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419679
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819975
˜(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267631
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771465
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380129
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11698
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97611
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09059
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49129
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00098
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88432
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10815
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5046
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45096
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.47714
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.32508
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 23.3112
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 24.55762
(333.23, 7.62, 357.75) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 24.55259
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327055
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516607
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721296
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942927
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183696
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446101
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733161
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05104
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410149
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809336
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255679
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757987
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35247
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07996
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93244
(333.23, 7.62, 357.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02007
