¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041859
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51245
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77267
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95198
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341717
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603116
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888445
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201006
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544799
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924677
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329733
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656403
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742929
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832942
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926589
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024022
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.125399
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230906
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340699
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455042
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574067
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698071
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907385
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23648
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48619
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69604
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91665
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14879
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39328
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63525
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80808
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9885
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342265
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603766
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889156
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201742
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545638
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925653
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323472
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660092
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746699
¹(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836825
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930559
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028083
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129552
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23515
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345103
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459516
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578708
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764117
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08187
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39826
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60265
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81734
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04311
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28078
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50545
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67211
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84604
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0276
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342844
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60438
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889799
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202494
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546448
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926524
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317269
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665064
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751804
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842009
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935875
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033538
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135177
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240954
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350998
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465593
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627631
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934729
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26418
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51444
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72357
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94338
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17459
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38282
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54369
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71153
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88659
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06942
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343359
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604951
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890455
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20318
»(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547228
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921878
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311118
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671357
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758248
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848601
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942631
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040483
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142289
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248232
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35848
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497458
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794571
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11296
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43122
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63508
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84924
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07439
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26705
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42244
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58445
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75347
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92983
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11399
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343871
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605513
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89104
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203824
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547916
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916375
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305048
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678944
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766035
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856593
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950828
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048862
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150857
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257023
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373201
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660929
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968859
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29913
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55159
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76038
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97981
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15778
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30794
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46452
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62776
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79804
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97575
¸(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1613
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344318
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606004
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891579
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204424
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548596
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910965
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299051
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68786
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775171
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865929
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960388
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058657
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160923
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267329
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533285
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831424
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15081
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47284
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67657
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89057
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05469
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19997
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3513
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50908
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67359
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84525
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0244
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21145
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344759
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606452
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892101
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204981
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549186
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90557
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293157
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698123
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785645
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876668
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971386
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.069942
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172492
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411247
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700157
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00935
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34101
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59753
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80637
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95751
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09806
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24451
·(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39709
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55619
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72208
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89516
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07587
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26454
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34516
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606908
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892574
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205522
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549248
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900289
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287295
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709677
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797486
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888839
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983821
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082686
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294492
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574665
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874232
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1952
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52294
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72696
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86594
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00205
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14382
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29148
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44544
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6059
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77326
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94789
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13014
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3205
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345523
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607285
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893027
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205982
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544497
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895083
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28155
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709529
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810705
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902345
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997716
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182632
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454532
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74502
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05593
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38946
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65205
¹(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77973
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91162
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04893
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19196
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34097
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49631
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65897
(437.20, 13.84, 289.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82855
