¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44244
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919721
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235617
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583315
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96776
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394958
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84521
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248592
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692483
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18319
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72845
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37667
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45753
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86114
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76053
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73818
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71877
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70226
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68865
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67793
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67008
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6651
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66298
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66371
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66731
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67377
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127765
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370659
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634921
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92346
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239771
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587872
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972808
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400562
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825771
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227272
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668964
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15718
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6995
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31464
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43221
Ì(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85134
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.54104
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.51899
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.49983
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48354
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.4701
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45951
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45174
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.4468
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44468
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44537
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44888
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.45522
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131425
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37383
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638373
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927272
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243915
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592464
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977884
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406237
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811934
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211491
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65101
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13659
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6759
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31074
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46558
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86262
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.33073
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.30897
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29006
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27397
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2607
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25023
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.24254
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23764
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23552
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.23617
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.2396
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.24581
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13578
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377007
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641844
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931055
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248072
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597076
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982971
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411921
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794649
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19687
Ñ(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634861
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1188
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65605
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41913
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60778
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96058
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.12913
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.10765
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.08897
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.07308
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.05997
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.04961
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.04201
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03715
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03503
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.03565
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.039
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.0451
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140223
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380196
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645335
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934875
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252265
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601669
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988092
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397577
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775834
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182694
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619289
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10156
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63692
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52876
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75293
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.95981
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.9358
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.91458
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.89613
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.88043
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86747
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85723
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84971
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84489
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84277
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84335
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84663
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.85262
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144691
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383829
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648829
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938712
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256475
Ğ(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606326
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99323
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380806
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757457
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169064
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604281
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08496
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61841
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63969
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90108
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.77404
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.75033
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.72937
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.71114
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.69562
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.68281
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.67268
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66523
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66045
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65833
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.65888
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66209
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.66797
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149194
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38871
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652326
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942527
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260684
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610948
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998385
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364408
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739466
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151649
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589772
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0689
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6006
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75192
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05235
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.59576
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.57233
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.55162
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5336
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.51826
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.50559
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49557
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48819
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48345
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48134
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48185
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.485
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.49078
Î(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153706
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39361
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655845
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946381
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264915
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615638
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003562
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348377
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721934
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132365
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575855
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05349
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62529
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8654
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1826
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42463
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40147
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.38099
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.36318
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34801
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33547
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32556
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31825
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31354
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31143
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31192
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.31501
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32069
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158272
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398567
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659712
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950257
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269167
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620317
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992703
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332762
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704832
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113524
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562414
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03867
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71698
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98018
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22026
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.26029
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.23739
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21715
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.19953
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18453
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17212
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1623
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15506
Ë(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15039
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14829
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.14875
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15177
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15737
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162872
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403549
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66514
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954115
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273425
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625005
(434.30, 14.13, 305.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978736
