¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó (410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90972
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.897933
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.123276
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.367812
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.634109
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.926669
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.247701
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509216
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973452
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493219
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05716
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68306
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36989
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15362
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04237
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9885
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07242
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29088
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67948
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23117
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64782
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02474
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22247
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.507418
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.701279
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.910483
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.136866
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.382576
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.650132
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.944061
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266815
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.622592
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.016645
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518867
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07612
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70456
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39799
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18579
ƒ (409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0716
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03232
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12341
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35966
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18849
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46772
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1893
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.12092
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.33659
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.518364
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.713071
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.923218
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150658
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.39756
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.666467
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961715
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.286222
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.644025
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.040431
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.485171
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.984949
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.752789
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42671
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21872
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10171
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07736
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.56461
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61973
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01766
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60251
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29629
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22108
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45566
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.529463
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.725027
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.936131
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.164649
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.412763
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.683044
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.97963
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.305922
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.665786
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.06459
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.512197
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.015344
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.583748
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24044
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99638
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8953
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.97953
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.34602
ˆ (409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72731
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15732
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.7471
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40691
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32529
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57978
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.540858
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.73715
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.949229
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.178838
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.428186
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.699866
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.997807
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.325913
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.687875
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.089122
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.539636
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.04622
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.619696
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.2816
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.04728
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.95501
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.06014
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.46311
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83758
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36113
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89601
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52122
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43363
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70905
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.552461
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.749438
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.962506
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.193225
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.443827
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.71693
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.016246
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.3462
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.710295
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.114031
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.567492
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.077574
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.656199
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.32341
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.099
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.01847
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.15202
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.58123
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95062
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.54375
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04937
“ (409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.6393
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54618
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.84361
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.564217
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.761889
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.975962
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.20781
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.459689
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.734237
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.034945
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.366778
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.733047
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.139312
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.595764
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.109409
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.693255
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36588
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.15153
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.08809
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.25307
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.70166
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11418
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72256
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.20729
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73604
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.66303
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98358
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.57613
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.77469
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.989597
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.222594
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.475766
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.751784
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053906
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.38765
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.75613
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.164972
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.624458
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.141733
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.730875
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.40902
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20488
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.15884
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.35448
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.82446
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28382
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90666
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36992
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82939
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78429
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.588193
­ (409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.787696
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.003413
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.237575
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.492062
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.769575
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.073313
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.408813
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779542
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.191008
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.653567
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.174543
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.769055
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45283
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25907
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.23072
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.45582
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.94966
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41844
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09622
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5181
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92646
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91003
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.600413
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.800869
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.017425
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.25275
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.508575
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.787604
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.093077
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.43027
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.803285
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.217421
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.683098
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.207837
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.807796
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.49917
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.31504
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.31821
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.55897
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06948
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55663
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29142
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60309
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0273
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.04038
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.612782
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.814207
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.031847
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.268124
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525304
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.805876
¥ (409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.113109
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.452019
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.827361
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.244211
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.71305
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.241622
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.847105
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.54715
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37763
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40709
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.66395
(409.07, 7.05, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17676
