¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(418.49, 14.76, 248.42) (395.65, 8.16, 250.76) (0.81, 2.16, 0.81) Human 9.651917
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.55509
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.51643
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.48079
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57913
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57135
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56798
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.56901
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57445
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944974
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171605
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417485
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685084
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.885299
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.867062
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.850253
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.834855
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.820854
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.808235
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.796984
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.787092
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.778547
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.771343
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.765471
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.760927
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.757706
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.755804
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.947345
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.80074
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.76264
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.72742
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.72157
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.04785
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.17304
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940492
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165632
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411003
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678037
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.965595
‰ (419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.947263
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.930375
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.914914
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.900864
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.888211
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.876943
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.867048
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.858517
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.85134
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.845512
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.841027
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.83788
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.836068
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.815965
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.33965
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32109
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.30518
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65859
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.30408
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.41694
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.09985
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936569
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15973
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4046
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671079
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9621
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.030706
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 7.013739
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.998214
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.984117
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.971433
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.960148
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.950253
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.941739
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.934594
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.928814
(419.49, 14.79, 248.83) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 6.924393
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.949111
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.931158
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.688146
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.39243
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.37378
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.35778
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.5347
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.63286
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.73515
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.44262
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932713
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153915
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398271
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664165
‰ (419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954554
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.1257
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.091067
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.058142
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.026883
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.997258
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.969235
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.946815
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.93786
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.930278
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.924061
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.919202
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.915698
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.913545
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.563768
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44825
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.42951
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.41344
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.40001
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.38921
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.38104
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.84279
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928931
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149621
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392003
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657365
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947105
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.112128
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.094618
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.07857
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.063971
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.050801
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.039051
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.028707
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.019761
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.012203
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.006026
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.001222
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.997789
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 6.995723
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.442725
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.5072
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.48836
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.47219
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.47946
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.44782
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.4396
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.434
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925231
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145621
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385812
Š (419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650613
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939731
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.197626
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.180029
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.163911
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.149257
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.13605
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.124279
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.113931
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.104996
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.097465
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.091332
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.086589
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.083232
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.08126
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.324916
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56933
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.55038
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.53412
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.52053
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.5096
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.50132
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.49567
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921622
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141694
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380043
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643946
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932423
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248578
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.268919
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.252732
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.238024
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.224782
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.212992
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.202642
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.193722
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.186223
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.18014
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.175462
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.172188
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.170315
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.21023
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.63471
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.61565
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.59929
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.58561
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.65334
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56627
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.56057
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918078
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137847
ƒ (419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375886
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637359
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925243
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240693
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.361452
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.345195
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.330436
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.317159
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.305352
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.295005
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.286101
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.27864
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.27261
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.268004
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.26482
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.263055
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.262706
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.70341
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.68423
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.66777
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.654
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.72205
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.87836
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914588
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134098
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371799
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630857
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918119
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232877
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.457803
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.441479
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.426669
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.41336
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.401539
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.391195
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.382318
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.374898
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.368925
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.364399
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.361312
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.359664
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.359448
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.77551
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.75621
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.73963
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.72577
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.79415
(419.49, 14.79, 248.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.78563
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911181
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130399
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367827
‚ (419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62569
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911091
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225149
(419.49, 14.79, 248.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553593
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.541771
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.526913
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.513576
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.501745
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.49141
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.482561
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.475185
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.469282
(419.49, 14.79, 248.83) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 7.464841
