¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ (381.16, 10.54, 321.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657663
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188287
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849453
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44418
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50884
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77143
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42947
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7616
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.565291
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.827298
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.116447
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.437109
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.79465
İ(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.195729
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683556
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261489
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.935317
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56346
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66401
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99816
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68538
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14176
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.587753
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.852053
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.143854
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.46761
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.828791
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237892
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747228
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33542
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022168
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69708
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82236
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2233
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98346
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53546
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.610227
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.876832
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.171301
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498173
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.86302
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293684
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811433
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410069
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.110672
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83284
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9839
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45465
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29378
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9433
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.632706
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.901626
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.198781
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.528787
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.897326
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34986
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876157
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485422
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203999
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97089
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14865
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69248
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.66944
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.60094
ş(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.60317
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.6109
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.62548
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.65011
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.69464
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.655185
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.926432
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226284
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.559443
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940234
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406413
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941391
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.561469
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298357
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11118
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31673
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.68348
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.51544
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.47435
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.46273
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.45406
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44842
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44574
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44621
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44987
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.45671
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.46702
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.50271
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.677659
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.951239
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.253803
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.590132
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989975
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463323
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007115
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644196
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393816
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25375
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51499
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.61711
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.47925
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44042
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.42266
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.40769
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.39543
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.38592
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.37919
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.3752
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.37393
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.37541
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.3996
ö(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.51349
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.700117
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.976045
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.28133
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.620846
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039967
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52058
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073316
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726043
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.490365
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39855
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72451
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.6869
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.51707
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.47281
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44897
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.42809
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.41008
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.39494
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.38255
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.37295
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.36611
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.36195
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.38409
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.49094
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.722555
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.000836
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.308857
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662485
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090195
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578166
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144139
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808223
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587996
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54566
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93903
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75779
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.67567
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.59976
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.5635
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.5317
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.50389
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.47979
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.45916
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.4419
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.42786
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.41691
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.44237
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.5837
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.744967
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.025608
±(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.336373
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706817
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140644
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636067
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216869
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891154
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686689
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70044
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15855
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06175
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1163
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21776
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97055
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98133
(380.92, 10.46, 321.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16852
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.72731
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.64733
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.60495
(380.92, 10.46, 321.86) (362.78, 3.47, 333.58) (0.81, 2.16, 0.81) Human 11.67977
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.551397
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.711395
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884004
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070807
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273548
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484523
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707995
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951667
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241848
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581487
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961635
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389946
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83606
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217155
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651644
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134932
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674824
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65271
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09616
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85555
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27621
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70704
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13141
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3357
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54864
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77054
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97352
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.185
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.54174
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.70096
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.872784
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.058608
¸(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.260314
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478264
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701182
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944231
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230129
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568417
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946978
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373383
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857146
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260823
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697689
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184029
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730001
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38447
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3056
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01028
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42227
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86219
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3329
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59853
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81898
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02135
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23087
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44918
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.532161
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.690683
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.861668
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046605
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247247
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4656
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694628
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937067
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218597
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555559
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932542
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357073
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838583
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302364
(380.90, 10.37, 321.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742815
