¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742162
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64291
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.522145
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684294
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.859485
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049313
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25564
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42192
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643992
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944305
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279667
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52875
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.88168
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347588
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684825
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127013
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612681
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028543
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.477859
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973351
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41445
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92697
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75501
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72955
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94117
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70318
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35802
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526808
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689322
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.864923
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05521
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260164
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.425504
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659424
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96149
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298915
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541289
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915523
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386292
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715091
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173005
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655237
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073087
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.527048
ö(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01655
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46163
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98429
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83156
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82622
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06989
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90392
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65747
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.531558
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.694444
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.870462
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06122
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263846
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429437
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674959
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97879
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318302
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55438
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94974
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425451
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756814
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219959
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.699004
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.118984
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.577762
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06141
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51065
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04355
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91054
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92602
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20295
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11197
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99631
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.536393
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.69966
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876104
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.067338
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267855
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433721
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69059
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996208
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337825
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568031
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984331
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461602
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799375
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267889
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74401
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166264
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630028
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10796
ş(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56153
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11038
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99199
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02904
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35982
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32784
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33485
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.541315
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704969
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.881845
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073569
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272194
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438356
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.706318
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.013739
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353081
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593738
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019297
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489221
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842788
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316811
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790276
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21495
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68388
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15623
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61432
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18236
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07598
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13538
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53544
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57828
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63192
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.546323
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710371
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88769
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07991
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276862
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444074
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722141
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031382
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366802
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624816
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054636
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517665
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887064
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366741
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83648
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265068
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739349
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20625
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66905
„(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2565
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16258
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15589
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71711
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83863
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94118
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.551415
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.715866
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.893635
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.086361
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281859
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458422
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738057
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049132
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381049
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6562
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090344
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546943
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932215
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417695
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.88329
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316653
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796472
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25807
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72577
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33285
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25186
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29465
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90516
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10934
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29842
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.556594
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.721453
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899681
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092922
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.287188
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472848
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754063
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06699
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395826
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687891
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126428
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577068
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978253
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469689
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931431
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369727
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855281
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31171
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78451
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41146
“(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15032
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43787
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09979
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.391
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76222
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.561856
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727131
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905824
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099591
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292849
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.487348
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770156
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084949
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41114
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719884
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162878
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60805
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025194
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522739
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980925
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424326
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916018
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36721
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84533
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24568
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25926
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58573
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30132
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63642
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25006
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567202
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732901
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.912068
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106369
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298842
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501921
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786335
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103012
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426992
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75218
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199697
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6399
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073048
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576864
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031799
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480481
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.979116
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42462
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4609
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33037
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38516
£(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73836
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51007
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8883
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6019
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.572632
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738761
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.91841
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113256
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305169
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516563
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802597
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121171
(332.34, 6.58, 324.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443389
