¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289144
(391.69, 13.77, 249.78) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 16.80642
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59034
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07425
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983329
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.13167
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.115724
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.084332
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.054303
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837793
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04896
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277207
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524702
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793869
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087627
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393863
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723453
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083467
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480352
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920093
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402918
À(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884265
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41967
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01026
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48372
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49688
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68765
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60454
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77879
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30124
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71661
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986524
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.03456
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.002675
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.972154
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.959074
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.84282
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054311
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530969
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800708
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095123
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403965
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732626
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093554
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491516
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932461
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423646
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908369
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4465
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96588
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43543
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24052
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60326
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61202
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51917
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60779
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.042
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37584
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.958915
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.926513
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.89548
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.865778
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651527
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848081
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060033
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289172
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537682
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807971
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103062
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412928
Ô(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742473
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10433
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503388
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945633
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438339
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933674
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47468
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92346
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38928
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99588
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30157
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53557
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43759
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45708
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79363
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05083
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.855527
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.823959
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.793729
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.764797
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.423764
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.435198
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.447745
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295692
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544736
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815688
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111458
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425805
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753793
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115775
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516061
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959693
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454018
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960295
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4589
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.883
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34521
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85087
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01462
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40436
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33658
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36855
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55565
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76399
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.757301
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.72652
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.697046
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.748011
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.331517
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.342191
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.367314
Ç(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302606
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552217
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823798
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120315
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440073
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769381
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130846
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529489
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974582
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470623
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988132
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42331
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8444
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30323
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80501
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74143
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15645
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19327
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23743
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32745
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50357
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.663894
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.633856
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.605094
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.234333
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.24324
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.253203
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079144
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309853
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560066
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832362
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129677
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454972
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785685
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148742
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549047
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992608
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488235
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00418
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38938
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80761
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26325
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76138
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48113
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83856
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05536
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16682
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27631
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.57499
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.545654
Ë(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.561903
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.150446
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.158711
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.168012
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086162
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317451
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568317
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841362
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139502
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466316
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802646
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167362
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569618
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0154
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512051
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995805
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35715
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77267
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22528
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71992
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26266
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53668
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92262
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92863
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00005
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10709
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.490298
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.461626
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.0634
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.070057
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.077722
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.119983
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093535
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325428
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576986
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85076
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149772
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477628
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820311
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186755
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591024
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039122
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538543
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05334
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40957
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79408
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21041
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68062
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21964
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2497
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72111
Í(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78315
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82222
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94495
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.409558
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.391147
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.986868
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 4.992981
(391.69, 13.77, 249.78) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.000086
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886336
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101279
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333757
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586042
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860618
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160558
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489451
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838631
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206913
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613302
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063824
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563756
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11251
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47362
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86307
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28491
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74322
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24283
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98347
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38465
