¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(377.90, 7.35, 344.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490067
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99772
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1893
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48329
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56791
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58366
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992319
ÿ(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.449269
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580381
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1903
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86803
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68437
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63881
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56847
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6111
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9364
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02552
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54312
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67499
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65527
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65232
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65341
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65852
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66766
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68084
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69808
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71939
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68426
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7137
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561841
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96797
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.421934
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54736
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1542
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82684
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62634
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57064
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53936
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57728
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87397
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86032
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58223
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72529
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70209
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.68297
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66791
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.21529
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57292
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12121
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84457
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.67885
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70827
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53973
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9433
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394246
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513908
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11775
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78523
ñ(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56793
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50213
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50985
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54292
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81049
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69383
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42281
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89273
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84292
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84397
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70688
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51733
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.918318
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36622
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480099
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08096
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74328
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50912
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43328
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47986
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50807
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74598
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53889
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26465
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00336
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.84611
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03188
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70955
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494654
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893039
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33787
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445883
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04383
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70096
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45247
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36407
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43954
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47275
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68045
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41354
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10779
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07874
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98321
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.88462
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.71626
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471712
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.86747
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309209
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804538
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00642
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65833
í(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40346
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29458
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35721
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43693
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62169
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30517
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1318
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92709
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89754
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72703
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448516
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841628
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280252
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770194
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968704
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61537
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3541
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22684
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28062
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38298
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55568
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17108
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17746
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92159
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.38518
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20528
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74186
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425075
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815524
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251014
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735597
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930137
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57212
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30444
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16556
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20805
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32659
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48954
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03733
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51437
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95673
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45466
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86851
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67092
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76772
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.8074
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.76078
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401402
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789169
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220818
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700759
à(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88423
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52861
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25452
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10385
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1351
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26714
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42328
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90407
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16689
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9937
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28391
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.93796
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.96565
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.78379
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377505
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762577
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189853
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665696
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.202079
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48485
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20433
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04178
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06182
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19655
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35691
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77124
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8449
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03248
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17001
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.9982
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.81093
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353395
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735754
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158537
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630422
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162144
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44086
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15391
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97944
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98822
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12593
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29048
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68081
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66183
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07311
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22248
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84221
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329083
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70819
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126982
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594958
å(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12201
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38849
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10327
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91681
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91436
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05538
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.224
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59511
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47998
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14402
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31606
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87768
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30458
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67994
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09525
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559316
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0817
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33533
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05247
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85675
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84028
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98483
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1488
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50929
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29941
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23056
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41229
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.98406
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.4267
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.91735
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.279892
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651523
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063356
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523505
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041223
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622947
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00148
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79787
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76597
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91437
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0659
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42345
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22194
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07977
(378.55, 7.26, 346.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51112
