¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (422.95, 14.77, 252.91) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.963476
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.7895
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.68486
(422.22, 14.71, 252.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23577
(422.22, 14.71, 252.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499024
(422.22, 14.71, 252.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769343
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.660605
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.627397
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.595798
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.565772
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.537287
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.510314
£ (422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.484819
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.460779
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.438165
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.416957
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.397132
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.378669
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.361548
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.345752
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.331266
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.704335
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.178247
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.34734
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.86304
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.75687
(422.22, 14.71, 252.99) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.73719
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.727815
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.717547
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.708238
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.699881
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.692466
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.685987
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.680436
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.675809
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.672102
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.669309
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.667431
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.666462
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.666402
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.667253
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.669016
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.453327
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.437246
(422.22, 14.71, 252.99) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.422493
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.654097
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.210229
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.36774
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.94164
(422.22, 14.71, 252.99) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 22.83382
(422.22, 14.71, 252.99) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.78356
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.379657
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.369244
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.359725
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.351097
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.343347
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.336469
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.330454
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.325299
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.320998
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.317544
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.314939
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.313179
 (422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.312256
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.312177
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.588119
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.644882
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.630383
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.617421
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.605983
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.242708
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.39216
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.45549
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.39207
(422.22, 14.71, 252.99) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.83495
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.079956
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.06953
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.05995
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.051201
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.043277
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.036169
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.029869
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.024374
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.019674
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.015769
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.012652
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.010323
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.008776
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.173218
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.601213
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.598594
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.584184
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.571301
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.559936
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.275691
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.42064
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.60334
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.50661
(422.22, 14.71, 252.99) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.89141
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.8193
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.808954
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.799401
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.790635
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.782644
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.775422
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.76896
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.763252
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.758295
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.75408
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.750606
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.747867
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.827691
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.183925
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.614262
 (422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.067331
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.540003
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.527199
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.515899
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.30918
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.45319
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.75762
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.65927
(422.22, 14.71, 252.99) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.95302
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.735129
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.717368
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.700493
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.684486
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.669329
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.655005
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.6415
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.628799
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.61689
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.605759
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.595395
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.585788
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.836589
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.194584
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.62726
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.699763
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.687936
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.141071
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.906308
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.343177
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.48985
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.91853
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.81841
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.747076
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.729261
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.712334
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.696277
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.681074
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.666707
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.653161
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.640422
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.628477
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.617312
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.606917
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.597281
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.845441
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.205193
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.640203
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.703841
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.692005
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.160765
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.931262
 (422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.377684
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.53066
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.08627
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 21.98422
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.759831
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.741958
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.724975
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.708867
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.693615
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.679201
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.665612
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.652832
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.640847
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.629647
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.619219
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.609553
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.854243
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.215747
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.653086
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.70904
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.697193
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.180712
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.95656
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.412701
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.57565
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.26108
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.15693
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.773407
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.755472
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.738432
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.722268
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.706963
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.6925
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.678864
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.666041
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.654016
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.642777
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.632314
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.622615
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.862993
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.226245
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.665907
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.715367
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.703506
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.200916
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.982202
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.448236
(422.22, 14.71, 252.99) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 20.62489
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.4432
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.33677
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.787819
› (422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.769819
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.752717
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.736494
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.721133
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.706618
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.692933
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.680063
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.667994
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.656716
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.646216
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.636482
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.871691
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.236682
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.67866
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.722828
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.710949
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.221375
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.008192
(422.22, 14.71, 252.99) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.662203
(422.22, 14.71, 252.99) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 21.63169
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.63288
(422.22, 14.71, 252.99) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 22.52398
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.803084
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.785013
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.767846
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.75156
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.736141
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.72157
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.707832
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.694914
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.6828
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.671479
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.660939
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.651169
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.88033
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.247055
(422.22, 14.71, 252.99) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 4.691344
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.731429
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.719531
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.24209
(422.22, 14.71, 252.99) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.034526
