°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82371
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858801
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012586
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174145
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343997
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52271
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851396
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943078
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.014557
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.089091
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166938
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.24823
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33314
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.42196
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514864
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612118
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719071
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883104
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058027
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24492
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444981
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651558
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783103
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921348
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066742
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219831
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381145
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551363
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708642
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854994
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008636
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169994
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339685
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518236
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852268
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.945368
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.016919
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091554
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169475
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250846
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335865
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4248
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51779
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615164
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717189
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846144
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018746
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203054
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400354
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611924
ì(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755579
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89264
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036761
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188489
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348353
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51703
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695154
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852654
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006216
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167498
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337053
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51551
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.853405
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948236
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019874
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094598
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172642
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254138
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339287
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428323
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521479
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618993
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721163
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828263
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980657
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162529
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35711
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565692
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729321
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865252
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00819
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158643
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317146
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484343
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66084
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847489
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005319
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166559
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336104
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5145
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59914
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740788
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966759
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212506
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480687
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774443
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097547
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454538
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850444
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291789
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787531
 (422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.758125
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.73468
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.714451
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.69683
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.681072
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.666685
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.653654
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.641966
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.63161
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.622576
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.620766
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.624439
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.629411
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.635684
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.643265
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.652162
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.662383
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613339
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741359
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967379
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213183
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481425
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775255
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098439
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454939
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850279
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291607
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787325
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.773337
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.748639
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.728545
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.711359
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.695564
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.681141
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.668078
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.656361
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.645978
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.636919
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.636145
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.639846
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.644848
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.651155
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.658772
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.66771
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.677974
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628425
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.741991
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968063
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213928
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482239
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776147
«(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098785
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454895
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850231
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291552
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787264
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.789997
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.763986
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.744503
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.727272
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.711434
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.696973
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.683873
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.672123
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.661712
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.652627
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.652889
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.65662
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.661656
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.668
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.675658
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.684639
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.694952
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644402
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742677
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96881
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214741
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483128
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776456
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098839
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454955
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850297
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290959
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784518
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.80812
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.780736
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.761862
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.744582
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.728697
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.714193
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.701056
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.689272
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.678827
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.669715
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.671016
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.67478
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.679852
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.686235
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.693938
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.702966
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.713329
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661281
≥(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743423
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969619
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215622
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483412
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776588
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098986
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453692
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847222
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286329
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779305
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.827728
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.799393
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.780641
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.763306
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.747373
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.732823
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.719644
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.707821
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.697343
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.6882
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.690542
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.694343
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.699453
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.705881
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.713631
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.72271
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.733129
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679072
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744226
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97049
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215894
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483066
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774949
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095805
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450083
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843209
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281839
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774248
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.84884
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.819673
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.800858
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.783466
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.767479
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.75288
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.739656
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.727791
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.717276
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.708963
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.71149
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.715328
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.720481
´(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.726954
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.734756
(422.65, 14.73, 249.45) (401.76, 8.94, 246.53) (8.50, 2.96, 4.78) Truck 6.74389
