¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à (382.22, 10.82, 321.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.997151
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.494887
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.791939
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.14377
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.551305
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.047915
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334763
á (382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0966
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05159
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12712
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49864
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00029
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.087122
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.226972
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.377615
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.540311
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.716521
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.915601
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.125532
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.355282
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.607742
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.886385
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.19544
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.540092
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.834273
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.192113
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.605467
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.106636
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429259
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19625
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17468
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2588
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68573
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20042
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.103999
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.245116
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.397172
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.561447
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.744228
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.941073
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.15334
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.38576
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.641287
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.923481
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.236673
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.582624
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.877677
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.241589
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.660941
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.166715
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526234
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30012
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28708
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39436
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87915
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40795
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.121111
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.26352
‚!(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.417015
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.582902
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.770266
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.966949
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.181605
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.416755
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.675421
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.96125
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.278686
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.623264
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.922171
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.292222
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.717758
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.228182
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625765
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40824
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40261
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5396
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0977
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.138461
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.282186
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.437148
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.604679
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.794407
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.993236
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.210331
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.448273
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.710151
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.999706
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.321493
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.664899
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.967785
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.344034
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.775951
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.291074
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720517
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51919
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52129
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70046
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33934
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64778
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.156051
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.301116
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.457573
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.631363
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.818915
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.019936
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.239523
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.480319
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.745487
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.038856
æ (382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.365106
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.707546
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.014536
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.397052
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.83555
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089457
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815261
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63311
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64334
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86933
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59027
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03947
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.173879
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.320307
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.478289
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657148
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.843794
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.047052
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.269187
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.5129
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.781433
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.078712
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.409535
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.75123
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.062453
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4513
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.896585
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181182
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912471
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75006
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78497
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04356
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85096
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04455
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.191946
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.339765
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.499299
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.680385
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.869046
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074586
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.299324
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.546021
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.817997
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.119279
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.454795
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.795968
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.111556
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.506805
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.959092
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275185
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01221
Ï (382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87016
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94288
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22338
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15159
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05402
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44363
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.210254
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.359488
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.524096
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.703957
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.894673
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.102545
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.329941
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.579688
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.85519
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.160573
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.500899
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.841784
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.161878
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.563594
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.023108
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371525
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11456
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98563
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10577
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40906
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6946
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0679
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45795
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.228804
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.379478
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.550448
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.727867
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.920679
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.130929
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.361042
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.613907
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.893014
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.202599
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.547861
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.888701
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.213442
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.621699
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.088665
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470298
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21959
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11983
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27304
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60082
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7123
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08616
ß (382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47683
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96001
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.247595
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.399738
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.572805
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.752115
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.947066
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.159744
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.392631
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.648685
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.931483
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.245371
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.595694
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.936742
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266276
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.681144
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.155804
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563329
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3274
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2618
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42774
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82111
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73427
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10884
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53968
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.266628
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422136
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.595467
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.776705
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.973836
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.188993
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.424714
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.684028
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.970602
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.288898
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.64441
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.985929
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.320413
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.741964
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.224562
(382.10, 10.79, 321.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658005
