¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (412.69, 12.50, 330.96) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 9.650428
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.777884
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.778034
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.779699
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.782885
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.135591
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.103221
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.099751
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.097862
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.123114
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.161215
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.21404
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.304083
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.422528
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.608909
(413.68, 12.63, 330.70) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.79706
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86808
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24641
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.48354
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.42656
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.37368
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.32484
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.28
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.23911
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.20213
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.22403
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.26522
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.796593
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.79377
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.792465
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.792683
(413.68, 12.63, 330.70) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.794417
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.191716
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.14719
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.110498
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.107048
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.10518
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.126338
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.164479
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.212094
œ (413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.302089
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.411064
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.596907
(413.68, 12.63, 330.70) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.75874
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67834
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04857
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.16318
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.24576
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.26438
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.2868
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.31304
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.34312
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.37708
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.41496
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.45678
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604709
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065814
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.560018
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.383246
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.281944
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.205081
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.16046
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.11929
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.115863
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.114019
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.130978
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.169174
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.211477
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.301457
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.400846
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.586212
(413.68, 12.63, 330.70) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.72209
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4954
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05267
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6334
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.37161
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.39058
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.41338
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.44003
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.47055
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.50498
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.54334
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.58568
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558048
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013744
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.595473
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.405264
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.303526
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.22014
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.175415
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.132751
˜ (413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.126204
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.124389
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.137033
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.175306
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.215549
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.302189
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.395837
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.576816
(413.68, 12.63, 330.70) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 10.68708
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42927
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06888
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25274
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.50291
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.52225
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.54545
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.57253
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.60351
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.63842
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.6773
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.72018
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511385
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961794
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.633639
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.429316
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.327099
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.236913
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.19207
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.149293
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.13808
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.136298
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.144514
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.182878
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.223217
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.304284
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.397984
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.568713
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.919147
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44651
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08751
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78412
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.63981
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.65956
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.68318
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.7107
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.74216
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.77758
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.817
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.86045
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464831
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909905
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.67458
› (413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.464837
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.352693
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.255413
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.210442
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.167542
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.151502
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.14976
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.153423
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.191898
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.23235
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.307744
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.40153
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.561894
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.876224
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46603
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1086
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80698
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.7825
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.80266
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.82673
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.85473
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.88669
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.92264
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.96263
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.00668
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418336
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858149
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.733391
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.50671
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.380337
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.281118
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.230549
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.187512
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.166483
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.164783
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.164676
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.202374
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.242957
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.312572
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.406479
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.556359
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.834527
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07727
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11935
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83251
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.93116
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.95175
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 19.97628
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.00478
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.03727
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.07379
š (413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.11437
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.15905
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371926
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806547
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.839762
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.551357
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.410066
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.310266
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.252414
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.209229
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.183038
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.181386
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.181329
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.214312
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.255046
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.318771
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.412832
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.552102
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.794037
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90112
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57753
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69052
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.03264
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.10702
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.13204
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.16107
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.19411
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.23122
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.27242
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.31777
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32563
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755049
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.953111
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.598852
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.441916
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.341494
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.276059
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.232714
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.201181
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.199581
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.19958
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.227726
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.268631
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.326346
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.420598
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.549119
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.754728
(413.68, 12.63, 330.70) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 11.06225
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13074
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11375
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.19339
 (413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.26868
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.29422
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.32379
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.35742
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.39515
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.43701
(413.68, 12.63, 330.70) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 20.48304
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279441
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70377
(413.68, 12.63, 330.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17577
(413.68, 12.63, 330.70) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 8.649272
