¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(444.36, 14.31, 266.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.62282
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54842
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18607
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07921
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95162
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58848
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31945
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 16.5199
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.10608
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.44194
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.57271
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.49078
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 17.07802
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.42201
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.87462
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.86974
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.86795
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.86926
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.19574
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.09305
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858164
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24526
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674234
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142752
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633102
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08533
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58426
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22998
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16099
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0245
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66901
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38354
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 16.19001
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.28228
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.23884
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.19842
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 14.16099
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.39981
(444.97, 14.37, 265.21) (434.03, 8.60, 234.31) (2.32, 1.85, 2.92) Tools 15.51299
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.96767
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.40078
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853256
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239826
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668199
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138337
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632446
õ(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11802
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62044
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27337
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22609
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.99694
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.75843
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.71072
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.66802
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.62806
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.5908
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.5793
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.65649
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.81281
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.1183
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.37716
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.62194
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.631
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.40075
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.79151
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.07368
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848063
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234083
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661799
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133657
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627234
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15098
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6569
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31618
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27662
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.02765
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.78434
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.6559
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.58652
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.5472
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.55587
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.59967
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.67543
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.83225
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.12531
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.84244
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.06452
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.07011
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.85576
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.31825
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.17646
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842571
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228012
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655056
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128704
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621734
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17311
ø(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69367
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35842
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32654
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.0657
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.81311
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.68419
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.61229
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.57118
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.57994
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.62238
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.69661
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.85398
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.13844
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.3409
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.54274
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.54539
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.34558
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.87309
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.28375
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836796
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221621
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647965
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122798
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615932
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16662
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73076
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40004
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37574
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.11676
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.8448
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.71533
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.64068
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.59763
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.60649
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.64746
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.72136
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.87802
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.16007
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.86969
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.05339
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 17.05358
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.86708
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.44066
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.3957
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833596
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214925
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640503
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114473
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609845
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1598
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76812
ö(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44104
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38873
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.17252
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.88125
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.74936
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.67173
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.62657
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.63554
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.67493
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.74921
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.90439
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.18388
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.50312
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.59367
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.59179
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.49906
(444.97, 14.37, 265.21) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.50413
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831476
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207913
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632712
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105769
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603498
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15266
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77066
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48137
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34096
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.23308
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.9241
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.78632
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.70546
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.65803
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.66712
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.70481
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.7795
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.93312
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.20989
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829099
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203751
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624575
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096655
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596865
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1452
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76225
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46564
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29297
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24772
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.97039
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.82625
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.74191
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.69204
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.70125
å(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.73714
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.81227
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.96422
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.23811
(444.97, 14.37, 265.21) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.83668
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826457
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200852
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616105
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087192
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589962
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13745
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75474
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44616
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2448
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19559
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.02019
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.86919
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.78112
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.72933
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.73798
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.77193
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.84754
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.99772
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.26857
(444.97, 14.37, 265.21) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.5505
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823592
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197676
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611083
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077348
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582764
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1294
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7632
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46368
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19643
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13925
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.07355
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.91521
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.82314
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.7711
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.77735
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.80923
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 12.88535
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.03366
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.3013
(444.97, 14.37, 265.21) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 18.2756
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82046
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194229
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607265
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067142
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5753
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12848
é(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77122
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48123
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15772
(444.97, 14.37, 265.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0828
(444.97, 14.37, 265.21) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.13055
