¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250003
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.945033
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.013098
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.467038
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.455988
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.446229
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.859258
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.1625
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.07956
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38612
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92254
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50361
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13507
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81803
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58949
è(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03572
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059767
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230289
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413798
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611803
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825989
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058469
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311512
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587928
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.561805
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.536655
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.512963
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.490702
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.626739
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.721201
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.78443
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.217162
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.45458
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.444822
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.436347
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.362596
(397.23, 14.21, 246.86) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.11122
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45268
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9942
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58101
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21893
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59279
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39125
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50629
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06508
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.236002
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419985
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618461
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833211
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066265
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320016
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597272
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.596081
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.570781
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.546944
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.524549
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.503569
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.512408
(397.23, 14.21, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.61283
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.875623
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.859371
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.969419
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.48136
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02041
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77138
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52228
Ô(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06917
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66202
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30678
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10358
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15486
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07854
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070535
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.241876
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426283
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625264
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840595
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074315
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32875
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606803
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911863
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247881
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619831
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031645
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476875
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.770656
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.577514
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.5601
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.565915
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.657155
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.10872
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.475917
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.470439
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.466424
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14751
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74672
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39862
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79905
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87408
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67167
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076171
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247906
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432766
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632297
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848197
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082561
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337743
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616665
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922642
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259807
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633031
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048365
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499797
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.303142
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.284621
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.267792
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.280092
è(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.465245
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.456845
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.449914
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.444448
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.596571
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.764661
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8352
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49462
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91726
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60511
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39849
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.785531
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.765937
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.747271
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.729514
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85597
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091013
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346959
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626751
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933735
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272027
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646605
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063511
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.210685
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.0305
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.012581
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.018003
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.0124
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.44083
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.432449
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.425532
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.420073
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.036392
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.225086
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92758
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59489
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04059
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34743
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15561
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.753496
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.754167
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.75557
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.757708
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86397
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099697
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356424
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637085
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945121
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284568
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660516
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.032948
÷(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.795621
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.77666
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.759302
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.688946
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.76122
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.418011
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.409647
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.402744
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.397295
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.531872
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.745234
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98672
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69949
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9366
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15098
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90402
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.791137
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.792011
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.793626
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.795982
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.841149
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108569
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366137
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647684
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95674
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297446
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674799
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.729162
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.558194
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.539804
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.522967
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.457108
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.893154
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.878586
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.664973
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.381528
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.376087
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.372091
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.369535
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99818
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.807
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82584
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9753
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62801
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.79989
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.831295
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.833132
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.835719
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.843695
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117658
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376054
ü(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658555
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968706
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310632
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.578637
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.458619
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.434484
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.411945
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.17716
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.238737
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.631912
(397.23, 14.21, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.617767
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.348458
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.865104
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.843424
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.823385
(397.23, 14.21, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.804965
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0125
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8177
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71988
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85529
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41639
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.802074
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.872073
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.874146
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.876979
(397.23, 14.21, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.880571
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126983
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386205
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669703
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980918
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324133
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.535702
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.509739
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.485409
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.876421
(397.23, 14.21, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.974598
