¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(424.01, 14.25, 323.10) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 17.67143
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264622
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719167
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225939
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787237
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42348
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15047
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98899
³(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99988
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32915
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36943
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10978
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.63523
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.65644
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.68095
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.7088
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69961
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67801
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66126
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64932
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64221
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467882
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670518
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889945
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128279
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390057
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146042
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479189
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846469
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253422
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706612
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207937
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766953
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40038
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12398
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9583
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82396
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32588
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4483
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22619
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.68438
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.70576
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.73047
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.75852
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.91975
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.89783
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.8808
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86863
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.86132
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462503
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664704
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883644
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121428
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38216
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13435
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469684
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836513
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242343
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694308
«(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190249
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746971
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37766
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09795
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92819
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71463
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31453
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52983
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38064
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.73704
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.75862
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.78353
(424.54, 14.38, 322.80) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 16.81179
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34981
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457204
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658978
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877436
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114677
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817869
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122053
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456185
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824769
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231493
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679733
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17285
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727355
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35537
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07238
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89857
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62283
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91946
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65042
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54004
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54055
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96871
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73337
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77312
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05286
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451982
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653337
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871322
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108031
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80677
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109907
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442781
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809978
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216961
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664471
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155727
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708051
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33344
¢(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04728
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83105
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53328
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54495
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54684
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70451
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72588
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80878
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5602
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44555
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68386
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29482
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.446842
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647781
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865302
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101485
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795838
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097906
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429596
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79542
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200787
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649456
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138942
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689098
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31194
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0226
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75338
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4459
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22792
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12803
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52344
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88095
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65444
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39318
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19697
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29992
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88286
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50317
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44178
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642311
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859375
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509705
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78498
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086044
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416581
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781005
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184801
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634556
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122407
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670487
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29079
¸(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99837
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67752
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36072
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13159
(424.54, 14.38, 322.80) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 12.47693
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31402
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63566
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47164
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21797
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02221
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92749
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48989
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08776
(424.54, 14.38, 322.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72439
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32138
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674799
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065725
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500336
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903403
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320074
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779661
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28903
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84992
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38577
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97973
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6417
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318982
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671955
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062549
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496823
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885117
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299973
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757446
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2653
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8248
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35803
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94894
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60732
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31885
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668794
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059079
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490768
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867015
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280037
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73541
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25419
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8002
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33082
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91874
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57358
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318489
´(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665436
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055316
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474328
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849009
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26023
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725043
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24309
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77605
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30418
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88915
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54058
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317901
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664771
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05123
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45803
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831171
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249659
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715157
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2321
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75239
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27807
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8602
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50825
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31706
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66388
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046863
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441827
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820341
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240798
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705353
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22118
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72922
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2525
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83184
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47662
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316032
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66275
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045561
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430747
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812301
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231977
(424.90, 14.41, 322.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695575
