¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (442.44, 14.40, 262.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93083
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86626
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86306
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86238
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.8642
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014952
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250507
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506589
Ñ(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785956
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084727
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409855
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767848
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163858
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599579
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019849
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414869
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.848147
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39367
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17355
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91947
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51217
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.03993
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.01624
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.99515
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.97667
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.96075
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9474
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9366
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92833
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92259
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.91937
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.91867
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.92049
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011012
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246241
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501947
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780879
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080259
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404922
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762417
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154728
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588817
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021004
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416151
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849536
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42634
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21143
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91082
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50268
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09991
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07609
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.05491
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.03633
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.02033
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.00691
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.99605
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.98773
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.98195
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.97871
Å(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.978
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.97982
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007131
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242015
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49735
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775847
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075823
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400075
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755259
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14521
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578247
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022703
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851549
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45939
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24969
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90332
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49434
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16302
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13908
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11779
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.0991
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.08302
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.06953
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.0586
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.05023
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.04442
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.04116
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.04043
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.04225
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003233
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23781
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492778
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770839
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071501
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394577
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746771
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135812
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567788
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024937
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420444
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854214
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49278
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28842
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89688
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48723
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.22935
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.20527
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18386
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.16507
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1489
Ë(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13532
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.12433
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11592
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11006
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.10677
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.10603
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.10785
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999416
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233642
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488228
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765888
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067225
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386987
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738406
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126567
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557491
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027704
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423437
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857555
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52654
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32761
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8915
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48651
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.29895
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27474
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.2532
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.2343
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21804
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.20438
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.19332
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.18485
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17895
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17563
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17488
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1767
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995578
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229496
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483724
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760956
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060613
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379539
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730152
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11742
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547311
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027159
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427083
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862763
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56066
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35316
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88724
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49888
Ğ(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.37191
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34756
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32589
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.30688
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.29051
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.27677
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.26563
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.2571
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.25117
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.24782
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.24705
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.24886
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.9918
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225384
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479255
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756065
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053917
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372145
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722024
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108433
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537309
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015972
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431257
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892726
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59515
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35026
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8974
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51238
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44832
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42381
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40201
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.38288
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.3664
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.35257
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.34136
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.33277
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32679
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32341
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32262
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.32444
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988039
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221307
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474817
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751221
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047256
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364891
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714024
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099588
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527475
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004954
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436021
Í(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923051
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62999
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35415
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91066
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52708
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.52826
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5036
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48165
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.46239
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.44581
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.43188
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.42059
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.41194
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40591
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40249
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40169
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.40351
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984313
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21729
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47045
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746449
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040762
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357719
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706165
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090884
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517758
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994096
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441375
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953597
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66517
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36715
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92498
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54296
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.61183
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.587
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.5649
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.54552
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.52882
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.51479
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.50342
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.4947
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48862
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48517
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48435
(442.12, 14.48, 264.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.48616
