¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(351.42, 9.26, 316.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969636
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05893
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11798
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17989
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24464
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31238
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3832
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588573
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785469
…(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997959
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226841
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4702
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725373
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999249
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297867
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624676
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983756
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380014
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793495
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293163
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904597
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45819
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64817
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68845
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73115
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77629
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82397
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87414
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92696
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98241
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04062
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10163
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16548
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2323
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30212
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595355
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792794
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005876
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234035
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477981
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739869
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015028
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315085
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643543
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004483
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398076
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81303
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313586
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927847
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50438
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57981
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61945
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66146
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70591
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75284
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8023
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85435
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90904
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96643
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02659
Õ(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0896
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15546
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22441
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602302
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800235
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013896
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24142
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485961
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751837
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031114
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332656
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662768
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025639
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41626
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833106
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334367
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951536
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47748
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51419
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55323
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59462
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63841
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68464
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73344
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78476
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8387
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89529
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95465
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01685
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08188
(352.62, 9.45, 316.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14991
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178012
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547801
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962976
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431993
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960254
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566132
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29772
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14529
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19268
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47974
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2233
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03616
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92508
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191568
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562866
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981927
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453149
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983681
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602338
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33985
Š(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19921
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25778
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56829
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35842
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12069
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204832
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578304
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000511
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.473395
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.006649
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.638012
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38082
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25269
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32211
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65633
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49291
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217796
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594559
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018716
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493222
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029152
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673136
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.416
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30547
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3815
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7437
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62655
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230452
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610463
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036034
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512617
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05603
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.707678
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4505
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35748
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44291
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83047
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75932
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2428
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.626008
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052848
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531573
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085446
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741627
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48742
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40869
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50334
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91956
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89109
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256212
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641043
‹(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069257
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550076
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114311
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770247
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52982
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45907
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56274
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02104
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02166
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.269496
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.655318
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.085251
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568119
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142607
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798075
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57146
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49781
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62106
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12134
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15095
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20222
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282434
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669212
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100825
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587795
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.170317
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825244
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61229
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53483
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67826
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22034
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2936
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13595
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294732
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68272
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11597
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611457
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194571
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851735
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6523
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57996
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73494
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.318
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4411
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32295
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306496
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695835
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130679
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.634569
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216945
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879375
ÿ(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69145
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62509
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79321
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41417
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58759
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51347
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317897
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708549
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144938
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.657113
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238692
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.91191
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72073
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66914
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85318
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.348
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73294
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328934
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720858
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158748
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678245
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259802
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.94365
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74863
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71206
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91181
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42418
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87589
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339599
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732753
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17544
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696133
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280257
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.97457
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77562
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75382
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96904
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49869
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0075
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349884
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744227
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193684
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713431
(353.14, 9.46, 317.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300046
