¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(337.79, 7.13, 328.05) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 17.68894
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354259
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.648335
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955963
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21955
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69376
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25401
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0078
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61925
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41334
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99943
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62312
…(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23612
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87017
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634781
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805503
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985621
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17848
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385526
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608247
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848432
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108186
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330008
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554131
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793906
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051071
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367082
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759976
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080481
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427211
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800252
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11779
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5113
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05037
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83506
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09563
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79046
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58291
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17945
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80902
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42939
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07514
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638622
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810638
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991096
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184364
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391827
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614999
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85571
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116062
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349429
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574791
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815994
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074706
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42481
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824605
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150124
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502453
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88503
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33737
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85666
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43318
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17171
ƒ(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18742
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96815
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75909
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36536
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00243
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63059
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28868
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642703
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816021
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996856
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190539
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398453
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622142
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863427
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124383
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36955
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596267
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838937
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099234
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483807
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891175
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221871
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580011
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969139
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5486
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2269
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.464
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86391
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3106
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15244
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94216
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55446
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20364
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84001
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52166
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647021
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821582
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002928
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197009
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405387
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62961
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871482
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133079
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390471
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618549
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862748
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124723
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544114
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959734
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295793
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660011
„(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05594
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5549
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62475
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78361
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99183
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46362
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34359
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13239
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75107
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41295
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05806
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7666
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651528
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826404
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009229
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203804
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412683
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637443
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879901
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142241
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41217
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641675
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887455
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154173
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605666
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030321
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371976
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742468
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13182
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56088
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1195
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1214
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12349
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59806
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52171
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32501
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9555
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63069
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29326
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02174
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656297
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.831489
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015862
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210907
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420266
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645616
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888746
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151797
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434674
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665654
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913078
£(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210509
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668622
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103027
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450459
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827503
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19634
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56658
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30158
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47884
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.7186
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.48918
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.46725
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45881
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45343
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45102
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45165
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45531
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66124
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836755
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022795
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218307
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428219
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65414
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897934
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161736
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448011
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690484
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93964
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268023
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732944
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177852
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531315
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91513
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26308
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60907
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34429
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85769
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.56183
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.4172
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.39811
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.38979
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.3845
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.38223
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.38294
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.38665
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666428
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842325
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029941
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225969
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436475
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663028
”(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907537
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172113
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459278
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716179
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967085
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326734
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798632
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254885
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614654
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00549
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33212
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68296
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3875
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.244
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.683
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.47798
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.45665
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.44839
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.44318
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.44091
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.44174
(337.83, 7.19, 327.36) (334.51, 1.98, 297.02) (0.81, 2.16, 0.81) Human 15.44554
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671852
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848111
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036873
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233977
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445052
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672257
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917516
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182923
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470972
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742772
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995537
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386695
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865777
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334213
(337.83, 7.19, 327.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70048
