¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(418.77, 13.56, 326.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76874
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42271
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97159
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57618
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84934
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.84499
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.8449
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.85463
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.86306
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.87577
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.89276
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.096237
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.13158
ò(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.173633
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.240908
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.311756
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.386445
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.465273
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.607555
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.785941
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09373
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34381
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62305
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95703
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31327
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84725
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45642
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19633
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.7001
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.6998
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.70926
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.71742
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.72983
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.7465
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.065792
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.100285
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.147324
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.213352
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.282864
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.356118
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.433402
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.586004
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.762131
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02934
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2763
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53684
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85724
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20724
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71114
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34175
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98272
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56125
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56075
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56995
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.57786
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.58999
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.60634
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.036308
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.069988
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.121725
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.186553
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.254777
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.32665
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.406979
ë(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.564801
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.73872
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96703
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21094
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46825
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76051
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10444
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5789
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23033
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86015
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42827
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42758
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43653
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4442
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45606
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47213
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.007753
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.040656
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.096819
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.160489
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.227473
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.298016
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.38799
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.543941
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.715703
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.978743
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14773
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40192
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67029
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00482
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45044
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11685
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74125
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89898
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29493
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.29821
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.30565
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.980097
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.013057
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.072587
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.135139
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.200929
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.27019
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.3693
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.523422
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.743191
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.908015
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.032167
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33775
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6029
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9083
ò(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32557
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97805
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62583
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7781
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17308
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17617
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49685
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.95331
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.990489
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.04901
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.110487
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.175125
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.243152
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.350906
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.503238
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.837035
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.839653
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.960703
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.088092
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5378
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81474
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20417
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84327
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51382
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17382
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05666
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05957
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.06659
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.927363
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.968524
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.026073
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.086511
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.150039
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.216877
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.332807
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.483386
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.932505
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.773565
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.891654
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.026686
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47491
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74861
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0862
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71241
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4051
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05407
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94553
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.94827
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.9551
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.90223
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.947148
† (418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.003759
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.063195
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.125653
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.191345
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.314996
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.463864
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.604248
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.709664
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.824925
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.970336
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.213566
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70116
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97407
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58533
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2682
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93797
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83958
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84216
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.877886
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.926347
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.982052
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.040522
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.101947
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.166536
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.297476
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.444669
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.540679
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.647865
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.760426
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.915521
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.15406
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6789
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94991
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46186
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13081
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82539
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73867
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7411
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.74757
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.854307
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.906107
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.960937
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.018475
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.078905
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.147137
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.280239
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.425795
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.483326
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.588091
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.698068
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.862197
ø(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.096216
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65836
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94349
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41507
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99754
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71623
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6427
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64499
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6513
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.834918
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.886414
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.940399
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.997039
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.056509
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.131588
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.263285
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.407239
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.427818
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.530264
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.637773
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.810317
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 6.039983
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63952
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93848
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38537
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94639
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.585
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55157
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55371
(418.90, 13.60, 326.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55987
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.816527
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.867256
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.920427
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 2.976197
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.034743
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.116288
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.246611
(418.90, 13.60, 326.10) (415.54, 8.50, 306.61) (3.22, 2.30, 3.03) Tools 3.388999
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.37409
(418.90, 13.60, 326.10) (414.86, 8.53, 304.60) (3.44, 2.50, 3.37) Tools 5.474319
