¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(375.00, 9.70, 318.57) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.89234
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882716
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399781
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025605
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808451
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84912
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29379
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7706
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76174
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909113
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162138
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43911
‡(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743505
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079615
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452471
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868428
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392723
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017447
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777645
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8233
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24774
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68915
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94601
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905544
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153514
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429658
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733104
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068058
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439642
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854037
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385277
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008798
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746232
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79604
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19361
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60363
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.903478
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144824
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420115
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722621
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05645
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426704
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839581
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377411
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999665
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723846
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76019
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13814
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51423
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90135
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141307
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410542
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712065
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044785
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413741
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829844
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369144
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990099
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712663
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71563
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08132
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42107
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899212
€(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13902
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400938
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701472
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03308
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400698
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822304
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360502
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98008
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692008
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02321
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32439
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897063
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136689
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397897
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690847
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021321
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38762
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814415
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351458
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969628
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66151
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62338
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96385
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18914
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894916
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134343
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395319
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680869
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00949
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374489
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806214
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34202
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946542
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630711
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59201
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90333
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01524
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892743
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131968
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392735
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678019
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997604
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361297
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797647
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331434
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919858
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599689
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56448
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84167
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84274
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890583
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129599
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390171
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675181
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988282
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348091
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78876
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30806
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892952
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568472
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53593
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77896
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67172
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888358
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127187
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387509
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67234
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985121
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334799
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776082
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284456
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86586
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537024
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50643
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71745
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50226
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88617
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124818
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384916
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66944
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981938
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326682
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755237
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260728
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838583
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505332
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47595
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61848
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33447
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883951
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1224
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382275
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666546
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978782
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32053
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734239
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236836
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811104
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473482
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44456
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51789
ˆ(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16836
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881712
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11996
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379632
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663642
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975114
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312679
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724556
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212768
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783503
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446775
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41227
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41827
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00396
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879456
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117519
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376936
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66074
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968031
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304858
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719627
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188534
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755691
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419523
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35047
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31962
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85797
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877201
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115075
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374299
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655736
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960976
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300118
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714495
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180437
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727749
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391573
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26904
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22202
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71776
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40649
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874958
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112611
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371447
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649324
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953916
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295449
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709258
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174514
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701367
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362919
…(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1883
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1254
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57868
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88346
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.872677
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110116
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365609
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642921
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946887
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290632
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703897
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168437
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694462
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330557
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10827
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02983
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44072
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52101
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870389
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106322
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359785
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636549
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939904
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285701
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698345
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16221
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687378
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278124
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02904
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93524
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31254
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35198
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868104
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101009
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353991
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630169
(374.26, 9.72, 318.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932926
