¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(441.88, 14.38, 268.23) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 3.578792
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20801
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14208
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93276
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92144
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523949
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731757
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957019
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201968
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46924
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761964
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083882
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439506
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375735
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846989
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376349
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955608
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61111
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36132
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19998
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13582
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30861
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51733
Š(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41761
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19292
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13422
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95947
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31155
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521293
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728884
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9539
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198572
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46553
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757895
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0794
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434543
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828809
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840385
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368054
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944227
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59813
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34645
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.186
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11959
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27919
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62132
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40113
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18041
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00447
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92596
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.52155
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.46604
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.45427
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518696
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726074
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95085
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195252
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461903
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753915
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075015
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42969
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823408
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833935
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358219
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933113
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58543
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33186
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16614
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10398
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25053
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59079
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30107
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17053
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87331
‘(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89169
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77455
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.54177
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.52994
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516157
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723327
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947869
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192006
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458357
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750026
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07073
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424947
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81813
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255654
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348598
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922234
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57305
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31765
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14585
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08901
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2226
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5573
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20294
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16319
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8191
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85674
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.62243
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.61054
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 24.1109
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 24.09051
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513676
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720642
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944956
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188835
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454893
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746225
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066544
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420314
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812912
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249746
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339176
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911606
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56097
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30374
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1261
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0746
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19538
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52467
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10663
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19197
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94766
¥(442.03, 14.31, 269.58) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 18.84276
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 23.62694
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.70812
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.69616
(442.03, 14.31, 269.58) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 18.79816
(442.03, 14.31, 269.58) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 18.5603
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 23.40038
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511253
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718022
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942112
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185739
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451509
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742515
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062458
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415792
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807758
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243981
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733639
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901269
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54919
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28859
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10683
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05566
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16887
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49294
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0148
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28749
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07959
(442.03, 14.31, 269.58) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 18.93797
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.60206
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.84919
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.82413
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.80338
(442.03, 14.31, 269.58) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.02815
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.23806
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508889
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715464
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939338
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182718
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44821
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.738896
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058472
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411381
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802733
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238362
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727312
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891171
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53772
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27233
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08805
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0338
©(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1431
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46206
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97163
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38596
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17848
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.80196
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.47153
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.44352
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.18273
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.24075
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.33095
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.31982
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506585
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712972
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936634
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179775
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444993
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735369
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054587
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407083
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797839
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232887
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72115
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263453
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52655
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25645
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06981
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01257
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11804
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43207
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92968
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48751
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25289
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92759
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.46516
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.39787
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 21.16688
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.41295
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.2342
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.26707
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.504339
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710542
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933999
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176907
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441862
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731935
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050804
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402897
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793073
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227558
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715152
¨(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254487
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51567
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2411
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05206
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99188
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09365
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40055
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88903
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59216
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32997
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02732
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.90361
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.05722
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.04658
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.03986
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.03704
(442.03, 14.31, 269.58) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 20.16859
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502154
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.708179
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931434
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174114
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438812
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72859
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047121
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398822
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788438
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.222373
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709316
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245768
(442.03, 14.31, 269.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848175
