¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³ (372.51, 8.81, 336.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60473
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162046
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425736
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714367
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031578
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387721
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764221
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182804
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650928
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191289
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79755
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48606
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29803
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02516
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72257
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62541
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.912
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27612
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57525
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11277
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75688
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47456
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.303736
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501286
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708684
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932125
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17495
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439808
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729808
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048597
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409839
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788747
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210185
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681594
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232402
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84334
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54056
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3581
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09339
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74854
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65656
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92292
†(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98285
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65581
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24039
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43488
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0657
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90731
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315567
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512304
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719788
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944118
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188026
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454099
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745477
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065816
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432327
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813685
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237959
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712775
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274205
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889936
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60353
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41965
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14222
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77603
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68875
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93519
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29716
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76831
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38364
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12571
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.71298
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47498
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325108
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5226
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731009
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956306
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201267
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468565
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761344
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085536
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455218
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839039
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266237
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74873
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316621
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937326
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66759
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48275
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16838
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80505
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70773
†(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94879
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39798
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90569
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38273
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96943
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39211
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05054
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334745
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533024
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742399
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968624
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214711
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483265
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777423
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106619
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478402
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864769
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294939
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786625
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359661
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985576
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73273
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54735
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19599
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83566
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72028
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9574
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50208
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05102
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30293
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88491
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08417
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64508
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344457
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.543513
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753884
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981126
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228311
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498145
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79375
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127992
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501962
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890904
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324114
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825021
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403399
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03462
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.799
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61358
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22498
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86783
…(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73293
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9489
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60946
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20094
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22734
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80489
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78852
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25754
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44621
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354289
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.554173
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765551
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993787
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242095
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513185
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810309
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149586
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525876
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917453
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353767
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863984
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447312
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08743
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86637
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67303
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2554
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90091
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72695
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89734
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72027
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3449
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15585
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72929
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50455
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6405
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43802
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3979
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364214
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564903
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777352
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006612
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256072
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528448
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828189
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171389
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550115
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944398
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384656
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903528
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491696
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14633
ı(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93493
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70188
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28539
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9297
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72206
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40658
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83456
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48891
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08851
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.658
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16285
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90578
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8148
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3986
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374234
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575747
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789308
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019581
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270177
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543908
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848112
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193443
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574735
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971758
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420082
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943605
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536847
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20618
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00465
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7292
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31275
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96009
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71834
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51162
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96182
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4826
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90586
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35193
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82264
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2727
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07329
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82944
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38437
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.586673
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8014
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032692
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284498
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559573
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8682
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215715
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599714
„(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999506
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456015
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984265
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582716
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26696
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05336
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75529
