¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(342.39, 7.24, 369.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057134
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.399162
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.392597
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.386532
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.380961
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.37588
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.371282
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.367162
î(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.363518
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.360343
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.357637
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.355877
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.603942
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.587294
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.571354
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.556103
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.541528
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.527607
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.514326
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.50167
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.489624
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.478175
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.467309
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.457016
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.447283
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.438101
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.429459
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.421349
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.413764
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.406692
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.400129
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.394069
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.388503
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.383428
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.378834
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.374722
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.371087
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.367925
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.36523
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.363457
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.615747
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.599045
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.583053
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.567757
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.553135
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.539171
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.525847
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.513151
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.501069
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.489586
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.478689
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.468364
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.458606
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.449397
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.440734
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.432606
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.424999
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.417911
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.411335
è(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.405263
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.399685
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.394601
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.390005
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.385889
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.382252
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.37909
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.376396
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.374594
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.632129
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.615335
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.599259
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.583879
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.569179
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.55514
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.541747
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.528984
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.516838
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.505295
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.494339
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.483963
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.474154
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.4649
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.456192
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.44802
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.440378
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.433257
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.42665
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.420547
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.414948
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.40984
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.405226
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.401093
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.397442
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.39427
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.391571
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.389724
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.653857
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.636933
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.620727
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.605227
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.590411
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.576262
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.562765
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.549903
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.537662
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.526027
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.514988
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.504531
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.494646
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.485321
ã(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.476545
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.468312
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.460611
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.453435
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.446778
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.440631
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.434988
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.429843
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.425193
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.421031
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.417356
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.41416
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.411443
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.409541
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.682199
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.66509
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.64871
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.633044
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.618068
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.603768
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.590123
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.577123
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.56475
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.55299
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.541832
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.53126
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.521266
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.511839
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.50297
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.494646
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.486861
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.47961
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.472876
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.466663
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.460958
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.455757
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.451056
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.446845
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.44313
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.439898
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.43715
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.43517
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.719421
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.702066
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.685448
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.66955
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.654356
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.639847
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.626002
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.61281
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.600255
ë(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.588322
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.576997
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.56627
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.556127
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.546559
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.537559
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.529113
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.521209
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.513845
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.50701
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.500699
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.494905
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.489622
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.484847
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.480573
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.476791
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.473506
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.470712
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.468628
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.770245
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.75254
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.735586
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.719369
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.703864
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.68906
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.674936
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.661472
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.648658
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.636484
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.624924
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.613976
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.603621
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.593854
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.584663
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.576035
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.567966
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.560439
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.553459
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.547011
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.54109
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.535688
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.530801
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.526425
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.522557
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.519192
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.516325
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.514095
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.848635
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.830373
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.812886
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.796158
¸(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.780161
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.764886
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.750313
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.736424
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.723203
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.710636
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.698706
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.687397
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.67671
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.666619
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.657124
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.648211
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.63987
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.632093
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.624873
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.618203
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.612063
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.606471
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.601408
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.596868
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.592845
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.589339
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.586354
(342.37, 7.26, 369.92) (337.30, 1.17, 386.49) (0.81, 2.16, 0.81) Human 2.583913
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.720887
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865419
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020109
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185983
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364272
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556381
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763916
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.988796
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233172
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499665
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79136
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111891
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465708
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851025
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284341
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780493
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341766
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86797
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45923
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14569
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7564
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44041
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13219
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89032
(342.37, 7.26, 369.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11497
