¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(397.65, 14.25, 246.51) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28455
(398.10, 14.29, 246.06) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.39545
(398.10, 14.29, 246.06) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.37349
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.87328
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.55266
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.42794
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.36129
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.4471
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684341
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.844516
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016519
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197543
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393212
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605343
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836036
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087769
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364848
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669219
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004272
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376285
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789533
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258644
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783887
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.393471
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08934
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5967
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5434
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69518
ó(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01339
(398.10, 14.29, 246.06) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.56541
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.27328
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.9347
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.53439
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.45254
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.42554
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.55402
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.679566
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839383
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.010072
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190592
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385695
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597192
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827167
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078083
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354505
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657645
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991467
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361819
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77357
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240661
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762841
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369357
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05653
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80847
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48675
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62758
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92457
(398.10, 14.29, 246.06) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 14.75129
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.11922
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.87875
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.56188
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.47967
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.53461
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.66534
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.674914
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.834383
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.003794
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183823
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378377
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589259
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818534
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068831
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34444
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646388
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979015
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.347563
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758048
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.223176
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742366
ú(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345905
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02465
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77159
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43289
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56183
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84665
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.71089
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.18852
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.67815
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.59197
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.54008
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.64813
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.09623
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.670386
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.829518
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997684
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177237
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371259
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58154
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810136
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059907
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.334653
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635444
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966915
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333711
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742963
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206189
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72246
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323113
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.993683
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73578
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38751
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49787
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77507
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.38843
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.26136
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.71131
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.62469
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.63595
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.76625
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.17754
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.665982
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824785
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991745
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170834
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364338
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574037
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801976
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051234
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325144
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624817
ğ(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955163
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320262
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728314
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.189696
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703119
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300974
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.963622
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70104
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55142
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43571
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70572
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.46622
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.93199
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.74716
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.67107
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.75637
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.31891
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.41662
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.661703
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820187
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985974
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164613
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357617
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566751
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794051
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042813
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315911
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614504
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943761
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307213
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714099
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173685
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.684339
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279484
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934459
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66735
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51062
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37526
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63852
(398.10, 14.29, 246.06) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 14.5478
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.87712
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.78575
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.75147
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.88165
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.56073
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657547
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814976
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980371
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158575
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351093
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559679
Ú(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786359
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034643
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306956
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604502
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932706
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294564
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700315
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156365
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666115
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258636
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.906185
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6347
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47107
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31656
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57356
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.14703
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.91906
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.82712
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.87915
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.01197
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653516
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.809921
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974938
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152719
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344767
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552823
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778904
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026724
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298277
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594813
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921999
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282312
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686964
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139589
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.648448
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238433
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878791
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60309
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43279
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40272
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.36957
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.99988
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.88861
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.79503
(398.10, 14.29, 246.06) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 13.01194
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.649611
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.805023
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.969673
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147047
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338639
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54618
Ï(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771684
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019055
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289811
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585438
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911638
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270459
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67404
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123352
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631333
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21761
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852268
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57102
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39573
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35676
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.19268
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.07564
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.97234
(398.10, 14.29, 246.06) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 14.04624
(398.10, 14.29, 246.06) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 16.23059
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645829
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800282
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964578
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141556
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332709
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539754
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764879
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011638
(398.10, 14.29, 246.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281568
