¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(392.24, 7.52, 358.25) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.78568
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836078
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333993
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.902031
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54836
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28093
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1376
¹(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1526
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37401
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98527
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09146
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72969
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.07139
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.01621
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.12897
(390.89, 7.71, 358.08) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 23.70567
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.99911
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.92932
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.788055
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.95694
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.139212
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33648
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550622
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783844
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038754
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318456
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631766
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981271
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37299
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.813207
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30806
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872553
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513796
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24079
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09042
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09635
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30582
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89459
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97327
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6083
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.08617
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.01924
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.12145
(390.89, 7.71, 358.08) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 23.62331
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.83787
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.75896
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779787
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.948034
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129593
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326064
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539306
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771506
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025252
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303622
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.615561
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963257
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353061
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790698
¶(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282548
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843564
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.479868
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2014
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04416
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04125
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23909
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70475
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85766
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49009
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.10524
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.02638
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.11801
(390.89, 7.71, 358.08) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 23.5461
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.68321
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.59547
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.771641
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.939261
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120121
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315805
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528163
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759361
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011967
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.289029
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599601
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945589
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333438
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.768551
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257453
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815053
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446569
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16277
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99881
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98728
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17377
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62411
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74467
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35945
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.1286
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.03764
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.11865
(390.89, 7.71, 358.08) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 23.47395
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.53493
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.43865
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.763619
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930624
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110797
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.305711
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.517198
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747413
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998898
²(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274675
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583887
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928313
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314123
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746763
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232775
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787027
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.413897
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12489
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95437
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93442
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10987
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54531
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63417
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21858
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.15629
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.05301
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.12338
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.56196
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.39286
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.2883
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755723
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.922122
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10162
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.295776
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506411
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735659
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986043
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260562
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568415
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911304
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295111
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725334
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.208513
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759481
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381845
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08775
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91082
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88267
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04735
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4683
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2591
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08138
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.18833
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.07253
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.13219
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.53998
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.25683
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.14423
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.747952
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.913757
›(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092592
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.286004
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4958
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7241
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973405
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246688
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55319
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894566
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276407
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704263
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184666
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732413
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350408
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05134
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86817
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.832
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98621
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39305
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16479
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94769
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.22474
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.0962
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.14508
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.52223
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.12668
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.00626
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.740306
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905527
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.083711
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.276392
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485366
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712736
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960983
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233054
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538207
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878095
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258008
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68355
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161229
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705819
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319585
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01566
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82638
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78242
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92641
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31954
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07273
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81747
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.26558
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.12405
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.16209
œ(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.50871
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 22.00225
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.87424
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732786
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897435
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.074979
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266943
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475111
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701567
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948776
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21966
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523471
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861895
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239913
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663194
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138244
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679701
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289373
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.9807
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78547
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7339
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86795
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24774
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98289
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69065
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.31089
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.15611
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.18322
(390.89, 7.71, 358.08) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 21.49939
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.88342
(390.89, 7.71, 358.08) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 21.74799
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.725392
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889479
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.066394
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.257656
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465033
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.690594
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936786
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206505
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50898
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845959
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222125
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643192
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.115746
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654053
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259764
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946456
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74542
(390.89, 7.71, 358.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68643
